step,train_loss_sum,train_loss_per_token,lr_multiplier,phase
84,166400.0,5.078125,1.0,constant_lr
85,167808.0,5.12109375,1.0,constant_lr
86,167552.0,5.11328125,1.0,constant_lr
87,166144.0,5.0703125,1.0,constant_lr
88,165504.0,5.05078125,1.0,constant_lr
89,166656.0,5.0859375,1.0,constant_lr
90,167040.0,5.09765625,1.0,constant_lr
91,164352.0,5.015625,1.0,constant_lr
92,165504.0,5.05078125,1.0,constant_lr
93,163072.0,4.9765625,1.0,constant_lr
94,163584.0,4.9921875,1.0,constant_lr
95,164992.0,5.03515625,1.0,constant_lr
96,165760.0,5.05859375,1.0,constant_lr
97,163840.0,5.0,1.0,constant_lr
98,165760.0,5.05859375,1.0,constant_lr
99,164096.0,5.0078125,1.0,constant_lr
100,161408.0,4.92578125,1.0,constant_lr
101,165888.0,5.0625,1.0,constant_lr
102,163584.0,4.9921875,1.0,constant_lr
103,162688.0,4.96484375,1.0,constant_lr
104,162944.0,4.97265625,1.0,constant_lr
105,162048.0,4.9453125,1.0,constant_lr
106,162816.0,4.96875,1.0,constant_lr
107,160256.0,4.890625,1.0,constant_lr
108,160896.0,4.91015625,1.0,constant_lr
109,162048.0,4.9453125,1.0,constant_lr
110,160384.0,4.89453125,1.0,constant_lr
111,163072.0,4.9765625,1.0,constant_lr
112,162432.0,4.95703125,1.0,constant_lr
113,159104.0,4.85546875,1.0,constant_lr
114,159616.0,4.87109375,1.0,constant_lr
115,160128.0,4.88671875,1.0,constant_lr
116,157312.0,4.80078125,1.0,constant_lr
117,158720.0,4.84375,1.0,constant_lr
118,158976.0,4.8515625,1.0,constant_lr
119,156928.0,4.7890625,1.0,constant_lr
120,158720.0,4.84375,1.0,constant_lr
121,157184.0,4.796875,1.0,constant_lr
122,160512.0,4.8984375,1.0,constant_lr
123,156288.0,4.76953125,1.0,constant_lr
124,158336.0,4.83203125,1.0,constant_lr
125,157056.0,4.79296875,1.0,constant_lr
126,156032.0,4.76171875,1.0,constant_lr
127,158592.0,4.83984375,1.0,constant_lr
128,158080.0,4.82421875,1.0,constant_lr
129,155392.0,4.7421875,1.0,constant_lr
130,154880.0,4.7265625,1.0,constant_lr
131,155520.0,4.74609375,1.0,constant_lr
132,154112.0,4.703125,1.0,constant_lr
133,155392.0,4.7421875,1.0,constant_lr
134,155648.0,4.75,1.0,constant_lr
135,156160.0,4.765625,1.0,constant_lr
136,153856.0,4.6953125,1.0,constant_lr
137,152704.0,4.66015625,1.0,constant_lr
138,154496.0,4.71484375,1.0,constant_lr
139,153344.0,4.6796875,1.0,constant_lr
140,155008.0,4.73046875,1.0,constant_lr
141,155136.0,4.734375,1.0,constant_lr
142,153984.0,4.69921875,1.0,constant_lr
143,155264.0,4.73828125,1.0,constant_lr
144,152192.0,4.64453125,1.0,constant_lr
145,153216.0,4.67578125,1.0,constant_lr
146,155264.0,4.73828125,1.0,constant_lr
147,152448.0,4.65234375,1.0,constant_lr
148,152320.0,4.6484375,1.0,constant_lr
149,153088.0,4.671875,1.0,constant_lr
150,155136.0,4.734375,1.0,constant_lr
151,151424.0,4.62109375,1.0,constant_lr
152,151936.0,4.63671875,1.0,constant_lr
153,152832.0,4.6640625,1.0,constant_lr
154,151680.0,4.62890625,1.0,constant_lr
155,151552.0,4.625,1.0,constant_lr
156,152320.0,4.6484375,1.0,constant_lr
157,150144.0,4.58203125,1.0,constant_lr
158,150144.0,4.58203125,1.0,constant_lr
159,151808.0,4.6328125,1.0,constant_lr
160,152704.0,4.66015625,1.0,constant_lr
161,150272.0,4.5859375,1.0,constant_lr
162,150272.0,4.5859375,1.0,constant_lr
163,150912.0,4.60546875,1.0,constant_lr
164,148608.0,4.53515625,1.0,constant_lr
165,148992.0,4.546875,1.0,constant_lr
166,151552.0,4.625,1.0,constant_lr
167,148480.0,4.53125,1.0,constant_lr
168,149248.0,4.5546875,1.0,constant_lr
169,149120.0,4.55078125,1.0,constant_lr
170,148736.0,4.5390625,1.0,constant_lr
171,147328.0,4.49609375,1.0,constant_lr
172,148736.0,4.5390625,1.0,constant_lr
173,148224.0,4.5234375,1.0,constant_lr
174,147712.0,4.5078125,1.0,constant_lr
175,148608.0,4.53515625,1.0,constant_lr
176,148864.0,4.54296875,1.0,constant_lr
177,145408.0,4.4375,1.0,constant_lr
178,148864.0,4.54296875,1.0,constant_lr
179,148992.0,4.546875,1.0,constant_lr
180,148352.0,4.52734375,1.0,constant_lr
181,148608.0,4.53515625,1.0,constant_lr
182,147584.0,4.50390625,1.0,constant_lr
183,146688.0,4.4765625,1.0,constant_lr
184,148480.0,4.53125,1.0,constant_lr
185,148224.0,4.5234375,1.0,constant_lr
186,147968.0,4.515625,1.0,constant_lr
187,146944.0,4.484375,1.0,constant_lr
188,146176.0,4.4609375,1.0,constant_lr
189,146432.0,4.46875,1.0,constant_lr
190,146432.0,4.46875,1.0,constant_lr
191,145536.0,4.44140625,1.0,constant_lr
192,144384.0,4.40625,1.0,constant_lr
193,146944.0,4.484375,1.0,constant_lr
194,144512.0,4.41015625,1.0,constant_lr
195,144384.0,4.40625,1.0,constant_lr
196,144896.0,4.421875,1.0,constant_lr
197,145536.0,4.44140625,1.0,constant_lr
198,142464.0,4.34765625,1.0,constant_lr
199,144640.0,4.4140625,1.0,constant_lr
200,144640.0,4.4140625,1.0,constant_lr
201,140800.0,4.296875,1.0,constant_lr
202,144896.0,4.421875,1.0,constant_lr
203,145664.0,4.4453125,1.0,constant_lr
204,141824.0,4.328125,1.0,constant_lr
205,144640.0,4.4140625,1.0,constant_lr
206,143616.0,4.3828125,1.0,constant_lr
207,142720.0,4.35546875,1.0,constant_lr
208,142976.0,4.36328125,1.0,constant_lr
209,145152.0,4.4296875,1.0,constant_lr
210,144512.0,4.41015625,1.0,constant_lr
211,143232.0,4.37109375,1.0,constant_lr
212,144256.0,4.40234375,1.0,constant_lr
213,144128.0,4.3984375,1.0,constant_lr
214,140288.0,4.28125,1.0,constant_lr
215,142592.0,4.3515625,1.0,constant_lr
216,142976.0,4.36328125,1.0,constant_lr
217,142336.0,4.34375,1.0,constant_lr
218,143616.0,4.3828125,1.0,constant_lr
219,141184.0,4.30859375,1.0,constant_lr
220,141184.0,4.30859375,1.0,constant_lr
221,141056.0,4.3046875,1.0,constant_lr
222,142720.0,4.35546875,1.0,constant_lr
223,139904.0,4.26953125,1.0,constant_lr
224,143232.0,4.37109375,1.0,constant_lr
225,142848.0,4.359375,1.0,constant_lr
226,140928.0,4.30078125,1.0,constant_lr
227,141568.0,4.3203125,1.0,constant_lr
228,144000.0,4.39453125,1.0,constant_lr
229,141312.0,4.3125,1.0,constant_lr
230,142336.0,4.34375,1.0,constant_lr
231,143232.0,4.37109375,1.0,constant_lr
232,139520.0,4.2578125,1.0,constant_lr
233,142208.0,4.33984375,1.0,constant_lr
234,144512.0,4.41015625,1.0,constant_lr
235,139904.0,4.26953125,1.0,constant_lr
236,141568.0,4.3203125,1.0,constant_lr
237,143104.0,4.3671875,1.0,constant_lr
238,140160.0,4.27734375,1.0,constant_lr
239,139904.0,4.26953125,1.0,constant_lr
240,140672.0,4.29296875,1.0,constant_lr
241,139264.0,4.25,1.0,constant_lr
242,139392.0,4.25390625,1.0,constant_lr
243,140672.0,4.29296875,1.0,constant_lr
244,140416.0,4.28515625,1.0,constant_lr
245,140032.0,4.2734375,1.0,constant_lr
246,139392.0,4.25390625,1.0,constant_lr
247,140800.0,4.296875,1.0,constant_lr
248,137600.0,4.19921875,1.0,constant_lr
249,138496.0,4.2265625,1.0,constant_lr
250,139136.0,4.24609375,1.0,constant_lr
251,137728.0,4.203125,1.0,constant_lr
252,139264.0,4.25,1.0,constant_lr
253,139008.0,4.2421875,1.0,constant_lr
254,137856.0,4.20703125,1.0,constant_lr
255,140544.0,4.2890625,1.0,constant_lr
256,140160.0,4.27734375,1.0,constant_lr
257,138496.0,4.2265625,1.0,constant_lr
258,140416.0,4.28515625,1.0,constant_lr
259,140416.0,4.28515625,1.0,constant_lr
260,136832.0,4.17578125,1.0,constant_lr
261,138368.0,4.22265625,1.0,constant_lr
262,140288.0,4.28125,1.0,constant_lr
263,136064.0,4.15234375,1.0,constant_lr
264,139136.0,4.24609375,1.0,constant_lr
265,140544.0,4.2890625,1.0,constant_lr
266,137472.0,4.1953125,1.0,constant_lr
267,139008.0,4.2421875,1.0,constant_lr
268,138240.0,4.21875,1.0,constant_lr
269,139776.0,4.265625,1.0,constant_lr
270,138240.0,4.21875,1.0,constant_lr
271,138496.0,4.2265625,1.0,constant_lr
272,137216.0,4.1875,1.0,constant_lr
273,138752.0,4.234375,1.0,constant_lr
274,139904.0,4.26953125,1.0,constant_lr
275,137728.0,4.203125,1.0,constant_lr
276,136704.0,4.171875,1.0,constant_lr
277,138752.0,4.234375,1.0,constant_lr
278,136704.0,4.171875,1.0,constant_lr
279,135936.0,4.1484375,1.0,constant_lr
280,137856.0,4.20703125,1.0,constant_lr
281,137856.0,4.20703125,1.0,constant_lr
282,137856.0,4.20703125,1.0,constant_lr
283,138624.0,4.23046875,1.0,constant_lr
284,138496.0,4.2265625,1.0,constant_lr
285,138624.0,4.23046875,1.0,constant_lr
286,135552.0,4.13671875,1.0,constant_lr
287,138624.0,4.23046875,1.0,constant_lr
288,136064.0,4.15234375,1.0,constant_lr
289,137728.0,4.203125,1.0,constant_lr
290,135040.0,4.12109375,1.0,constant_lr
291,137088.0,4.18359375,1.0,constant_lr
292,136576.0,4.16796875,1.0,constant_lr
293,136064.0,4.15234375,1.0,constant_lr
294,134656.0,4.109375,1.0,constant_lr
295,136960.0,4.1796875,1.0,constant_lr
296,138752.0,4.234375,1.0,constant_lr
297,135168.0,4.125,1.0,constant_lr
298,137088.0,4.18359375,1.0,constant_lr
299,135936.0,4.1484375,1.0,constant_lr
300,135296.0,4.12890625,1.0,constant_lr
301,135680.0,4.140625,1.0,constant_lr
302,135680.0,4.140625,1.0,constant_lr
303,134784.0,4.11328125,1.0,constant_lr
304,135680.0,4.140625,1.0,constant_lr
305,136832.0,4.17578125,1.0,constant_lr
306,134976.0,4.119140625,1.0,constant_lr
307,137344.0,4.19140625,1.0,constant_lr
308,134976.0,4.119140625,1.0,constant_lr
309,136064.0,4.15234375,1.0,constant_lr
310,137344.0,4.19140625,1.0,constant_lr
311,136192.0,4.15625,1.0,constant_lr
312,135552.0,4.13671875,1.0,constant_lr
313,136704.0,4.171875,1.0,constant_lr
314,135744.0,4.142578125,1.0,constant_lr
315,134528.0,4.10546875,1.0,constant_lr
316,133504.0,4.07421875,1.0,constant_lr
317,133184.0,4.064453125,1.0,constant_lr
318,137856.0,4.20703125,1.0,constant_lr
319,138240.0,4.21875,1.0,constant_lr
320,135808.0,4.14453125,1.0,constant_lr
321,135872.0,4.146484375,1.0,constant_lr
322,136448.0,4.1640625,1.0,constant_lr
323,134144.0,4.09375,1.0,constant_lr
324,136576.0,4.16796875,1.0,constant_lr
325,136064.0,4.15234375,1.0,constant_lr
326,133632.0,4.078125,1.0,constant_lr
327,136320.0,4.16015625,1.0,constant_lr
328,135616.0,4.138671875,1.0,constant_lr
329,133952.0,4.087890625,1.0,constant_lr
330,134784.0,4.11328125,1.0,constant_lr
331,134848.0,4.115234375,1.0,constant_lr
332,133568.0,4.076171875,1.0,constant_lr
333,135296.0,4.12890625,1.0,constant_lr
334,136320.0,4.16015625,1.0,constant_lr
335,134272.0,4.09765625,1.0,constant_lr
336,135808.0,4.14453125,1.0,constant_lr
337,137600.0,4.19921875,1.0,constant_lr
338,133888.0,4.0859375,1.0,constant_lr
339,135296.0,4.12890625,1.0,constant_lr
340,132544.0,4.044921875,1.0,constant_lr
341,130688.0,3.98828125,1.0,constant_lr
342,134144.0,4.09375,1.0,constant_lr
343,134208.0,4.095703125,1.0,constant_lr
344,134976.0,4.119140625,1.0,constant_lr
345,133888.0,4.0859375,1.0,constant_lr
346,134400.0,4.1015625,1.0,constant_lr
347,131520.0,4.013671875,1.0,constant_lr
348,134976.0,4.119140625,1.0,constant_lr
349,133952.0,4.087890625,1.0,constant_lr
350,133760.0,4.08203125,1.0,constant_lr
351,133632.0,4.078125,1.0,constant_lr
352,133696.0,4.080078125,1.0,constant_lr
353,132800.0,4.052734375,1.0,constant_lr
354,133376.0,4.0703125,1.0,constant_lr
355,134784.0,4.11328125,1.0,constant_lr
356,132416.0,4.041015625,1.0,constant_lr
357,133248.0,4.06640625,1.0,constant_lr
358,133184.0,4.064453125,1.0,constant_lr
359,131840.0,4.0234375,1.0,constant_lr
360,134784.0,4.11328125,1.0,constant_lr
361,134528.0,4.10546875,1.0,constant_lr
362,131840.0,4.0234375,1.0,constant_lr
363,133056.0,4.060546875,1.0,constant_lr
364,133120.0,4.0625,1.0,constant_lr
365,131328.0,4.0078125,1.0,constant_lr
366,133504.0,4.07421875,1.0,constant_lr
367,131968.0,4.02734375,1.0,constant_lr
368,131456.0,4.01171875,1.0,constant_lr
369,133632.0,4.078125,1.0,constant_lr
370,133824.0,4.083984375,1.0,constant_lr
371,134016.0,4.08984375,1.0,constant_lr
372,132992.0,4.05859375,1.0,constant_lr
373,131904.0,4.025390625,1.0,constant_lr
374,130560.0,3.984375,1.0,constant_lr
375,132992.0,4.05859375,1.0,constant_lr
376,132096.0,4.03125,1.0,constant_lr
377,131456.0,4.01171875,1.0,constant_lr
378,133504.0,4.07421875,1.0,constant_lr
379,132608.0,4.046875,1.0,constant_lr
380,132992.0,4.05859375,1.0,constant_lr
381,132992.0,4.05859375,1.0,constant_lr
382,130944.0,3.99609375,1.0,constant_lr
383,131072.0,4.0,1.0,constant_lr
384,131264.0,4.005859375,1.0,constant_lr
385,133056.0,4.060546875,1.0,constant_lr
386,130560.0,3.984375,1.0,constant_lr
387,132096.0,4.03125,1.0,constant_lr
388,132544.0,4.044921875,1.0,constant_lr
389,131712.0,4.01953125,1.0,constant_lr
390,133568.0,4.076171875,1.0,constant_lr
391,133696.0,4.080078125,1.0,constant_lr
392,134656.0,4.109375,1.0,constant_lr
393,132416.0,4.041015625,1.0,constant_lr
394,130816.0,3.9921875,1.0,constant_lr
395,132224.0,4.03515625,1.0,constant_lr
396,132032.0,4.029296875,1.0,constant_lr
397,130304.0,3.9765625,1.0,constant_lr
398,130880.0,3.994140625,1.0,constant_lr
399,133184.0,4.064453125,1.0,constant_lr
400,132096.0,4.03125,1.0,constant_lr
401,132032.0,4.029296875,1.0,constant_lr
402,133312.0,4.068359375,1.0,constant_lr
403,131264.0,4.005859375,1.0,constant_lr
404,131200.0,4.00390625,1.0,constant_lr
405,133120.0,4.0625,1.0,constant_lr
406,132544.0,4.044921875,1.0,constant_lr
407,129472.0,3.951171875,1.0,constant_lr
408,132928.0,4.056640625,1.0,constant_lr
409,129664.0,3.95703125,1.0,constant_lr
410,130432.0,3.98046875,1.0,constant_lr
411,131264.0,4.005859375,1.0,constant_lr
412,129408.0,3.94921875,1.0,constant_lr
413,131264.0,4.005859375,1.0,constant_lr
414,131648.0,4.017578125,1.0,constant_lr
415,128256.0,3.9140625,1.0,constant_lr
416,130816.0,3.9921875,1.0,constant_lr
417,132224.0,4.03515625,1.0,constant_lr
418,131200.0,4.00390625,1.0,constant_lr
419,131456.0,4.01171875,1.0,constant_lr
420,132416.0,4.041015625,1.0,constant_lr
421,129280.0,3.9453125,1.0,constant_lr
422,131136.0,4.001953125,1.0,constant_lr
423,131648.0,4.017578125,1.0,constant_lr
424,131328.0,4.0078125,1.0,constant_lr
425,131200.0,4.00390625,1.0,constant_lr
426,129664.0,3.95703125,1.0,constant_lr
427,130368.0,3.978515625,1.0,constant_lr
428,132928.0,4.056640625,1.0,constant_lr
429,131200.0,4.00390625,1.0,constant_lr
430,129792.0,3.9609375,1.0,constant_lr
431,130176.0,3.97265625,1.0,constant_lr
432,129600.0,3.955078125,1.0,constant_lr
433,128384.0,3.91796875,1.0,constant_lr
434,131968.0,4.02734375,1.0,constant_lr
435,131264.0,4.005859375,1.0,constant_lr
436,130048.0,3.96875,1.0,constant_lr
437,130944.0,3.99609375,1.0,constant_lr
438,132800.0,4.052734375,1.0,constant_lr
439,128192.0,3.912109375,1.0,constant_lr
440,129664.0,3.95703125,1.0,constant_lr
441,131968.0,4.02734375,1.0,constant_lr
442,128896.0,3.93359375,1.0,constant_lr
443,129984.0,3.966796875,1.0,constant_lr
444,129728.0,3.958984375,1.0,constant_lr
445,128512.0,3.921875,1.0,constant_lr
446,130176.0,3.97265625,1.0,constant_lr
447,131904.0,4.025390625,1.0,constant_lr
448,129856.0,3.962890625,1.0,constant_lr
449,130688.0,3.98828125,1.0,constant_lr
450,131456.0,4.01171875,1.0,constant_lr
451,129216.0,3.943359375,1.0,constant_lr
452,129728.0,3.958984375,1.0,constant_lr
453,130816.0,3.9921875,1.0,constant_lr
454,130944.0,3.99609375,1.0,constant_lr
455,128000.0,3.90625,1.0,constant_lr
456,130048.0,3.96875,1.0,constant_lr
457,129984.0,3.966796875,1.0,constant_lr
458,131072.0,4.0,1.0,constant_lr
459,129152.0,3.94140625,1.0,constant_lr
460,128064.0,3.908203125,1.0,constant_lr
461,130624.0,3.986328125,1.0,constant_lr
462,128832.0,3.931640625,1.0,constant_lr
463,127680.0,3.896484375,1.0,constant_lr
464,132032.0,4.029296875,1.0,constant_lr
465,129856.0,3.962890625,1.0,constant_lr
466,130176.0,3.97265625,1.0,constant_lr
467,130368.0,3.978515625,1.0,constant_lr
468,127552.0,3.892578125,1.0,constant_lr
469,129984.0,3.966796875,1.0,constant_lr
470,131648.0,4.017578125,1.0,constant_lr
471,128256.0,3.9140625,1.0,constant_lr
472,130688.0,3.98828125,1.0,constant_lr
473,131264.0,4.005859375,1.0,constant_lr
474,128384.0,3.91796875,1.0,constant_lr
475,129472.0,3.951171875,1.0,constant_lr
476,128832.0,3.931640625,1.0,constant_lr
477,128960.0,3.935546875,1.0,constant_lr
478,129024.0,3.9375,1.0,constant_lr
479,129728.0,3.958984375,1.0,constant_lr
480,128256.0,3.9140625,1.0,constant_lr
481,128384.0,3.91796875,1.0,constant_lr
482,129344.0,3.947265625,1.0,constant_lr
483,125952.0,3.84375,1.0,constant_lr
484,130496.0,3.982421875,1.0,constant_lr
485,130304.0,3.9765625,1.0,constant_lr
486,128064.0,3.908203125,1.0,constant_lr
487,128768.0,3.9296875,1.0,constant_lr
488,132032.0,4.029296875,1.0,constant_lr
489,126144.0,3.849609375,1.0,constant_lr
490,131136.0,4.001953125,1.0,constant_lr
491,128384.0,3.91796875,1.0,constant_lr
492,127616.0,3.89453125,1.0,constant_lr
493,129344.0,3.947265625,1.0,constant_lr
494,129792.0,3.9609375,1.0,constant_lr
495,127296.0,3.884765625,1.0,constant_lr
496,128768.0,3.9296875,1.0,constant_lr
497,128896.0,3.93359375,1.0,constant_lr
498,127936.0,3.904296875,1.0,constant_lr
499,128640.0,3.92578125,1.0,constant_lr
500,130560.0,3.984375,1.0,constant_lr
501,127744.0,3.8984375,1.0,constant_lr
502,129216.0,3.943359375,1.0,constant_lr
503,129856.0,3.962890625,1.0,constant_lr
504,127232.0,3.8828125,1.0,constant_lr
505,128896.0,3.93359375,1.0,constant_lr
506,127168.0,3.880859375,1.0,constant_lr
507,128704.0,3.927734375,1.0,constant_lr
508,128192.0,3.912109375,1.0,constant_lr
509,127424.0,3.888671875,1.0,constant_lr
510,126848.0,3.87109375,1.0,constant_lr
511,130816.0,3.9921875,1.0,constant_lr
512,126208.0,3.8515625,1.0,constant_lr
513,127808.0,3.900390625,1.0,constant_lr
514,131776.0,4.021484375,1.0,constant_lr
515,128128.0,3.91015625,1.0,constant_lr
516,129344.0,3.947265625,1.0,constant_lr
517,128768.0,3.9296875,1.0,constant_lr
518,127744.0,3.8984375,1.0,constant_lr
519,128064.0,3.908203125,1.0,constant_lr
520,129984.0,3.966796875,1.0,constant_lr
521,127808.0,3.900390625,1.0,constant_lr
522,129152.0,3.94140625,1.0,constant_lr
523,127232.0,3.8828125,1.0,constant_lr
524,124928.0,3.8125,1.0,constant_lr
525,128576.0,3.923828125,1.0,constant_lr
526,127488.0,3.890625,1.0,constant_lr
527,127616.0,3.89453125,1.0,constant_lr
528,127616.0,3.89453125,1.0,constant_lr
529,128896.0,3.93359375,1.0,constant_lr
530,127232.0,3.8828125,1.0,constant_lr
531,128576.0,3.923828125,1.0,constant_lr
532,127872.0,3.90234375,1.0,constant_lr
533,128384.0,3.91796875,1.0,constant_lr
534,128640.0,3.92578125,1.0,constant_lr
535,128000.0,3.90625,1.0,constant_lr
536,127680.0,3.896484375,1.0,constant_lr
537,128704.0,3.927734375,1.0,constant_lr
538,127936.0,3.904296875,1.0,constant_lr
539,127232.0,3.8828125,1.0,constant_lr
540,129152.0,3.94140625,1.0,constant_lr
541,127744.0,3.8984375,1.0,constant_lr
542,127680.0,3.896484375,1.0,constant_lr
543,128576.0,3.923828125,1.0,constant_lr
544,129344.0,3.947265625,1.0,constant_lr
545,127424.0,3.888671875,1.0,constant_lr
546,128576.0,3.923828125,1.0,constant_lr
547,126592.0,3.86328125,1.0,constant_lr
548,126912.0,3.873046875,1.0,constant_lr
549,126848.0,3.87109375,1.0,constant_lr
550,125504.0,3.830078125,1.0,constant_lr
551,126528.0,3.861328125,1.0,constant_lr
552,125888.0,3.841796875,1.0,constant_lr
553,126080.0,3.84765625,1.0,constant_lr
554,126336.0,3.85546875,1.0,constant_lr
555,127744.0,3.8984375,1.0,constant_lr
556,127936.0,3.904296875,1.0,constant_lr
557,128640.0,3.92578125,1.0,constant_lr
558,127872.0,3.90234375,1.0,constant_lr
559,127744.0,3.8984375,1.0,constant_lr
560,128512.0,3.921875,1.0,constant_lr
561,127616.0,3.89453125,1.0,constant_lr
562,126528.0,3.861328125,1.0,constant_lr
563,126912.0,3.873046875,1.0,constant_lr
564,127936.0,3.904296875,1.0,constant_lr
565,127040.0,3.876953125,1.0,constant_lr
566,126784.0,3.869140625,1.0,constant_lr
567,126976.0,3.875,1.0,constant_lr
568,127360.0,3.88671875,1.0,constant_lr
569,129920.0,3.96484375,1.0,constant_lr
570,127680.0,3.896484375,1.0,constant_lr
571,126016.0,3.845703125,1.0,constant_lr
572,128512.0,3.921875,1.0,constant_lr
573,123712.0,3.775390625,1.0,constant_lr
574,125760.0,3.837890625,1.0,constant_lr
575,127360.0,3.88671875,1.0,constant_lr
576,125696.0,3.8359375,1.0,constant_lr
577,126656.0,3.865234375,1.0,constant_lr
578,127424.0,3.888671875,1.0,constant_lr
579,125376.0,3.826171875,1.0,constant_lr
580,124608.0,3.802734375,1.0,constant_lr
581,125376.0,3.826171875,1.0,constant_lr
582,124480.0,3.798828125,1.0,constant_lr
583,126912.0,3.873046875,1.0,constant_lr
584,125824.0,3.83984375,1.0,constant_lr
585,125056.0,3.81640625,1.0,constant_lr
586,125760.0,3.837890625,1.0,constant_lr
587,127424.0,3.888671875,1.0,constant_lr
588,124928.0,3.8125,1.0,constant_lr
589,127872.0,3.90234375,1.0,constant_lr
590,126464.0,3.859375,1.0,constant_lr
591,124416.0,3.796875,1.0,constant_lr
592,126208.0,3.8515625,1.0,constant_lr
593,126912.0,3.873046875,1.0,constant_lr
594,127296.0,3.884765625,1.0,constant_lr
595,126848.0,3.87109375,1.0,constant_lr
596,125056.0,3.81640625,1.0,constant_lr
597,124608.0,3.802734375,1.0,constant_lr
598,128704.0,3.927734375,1.0,constant_lr
599,125248.0,3.822265625,1.0,constant_lr
600,126848.0,3.87109375,1.0,constant_lr
601,126400.0,3.857421875,1.0,constant_lr
602,124864.0,3.810546875,1.0,constant_lr
603,124928.0,3.8125,1.0,constant_lr
604,127808.0,3.900390625,1.0,constant_lr
605,125120.0,3.818359375,1.0,constant_lr
606,127616.0,3.89453125,1.0,constant_lr
607,125440.0,3.828125,1.0,constant_lr
608,125248.0,3.822265625,1.0,constant_lr
609,126528.0,3.861328125,1.0,constant_lr
610,126144.0,3.849609375,1.0,constant_lr
611,125632.0,3.833984375,1.0,constant_lr
