step,train_loss_sum,train_loss_per_token,lr_multiplier,phase
84,157056.0,4.79296875,1.0,constant_lr
85,158080.0,4.82421875,1.0,constant_lr
86,158592.0,4.83984375,1.0,constant_lr
87,156288.0,4.76953125,1.0,constant_lr
88,155776.0,4.75390625,1.0,constant_lr
89,156544.0,4.77734375,1.0,constant_lr
90,157952.0,4.8203125,1.0,constant_lr
91,154496.0,4.71484375,1.0,constant_lr
92,156032.0,4.76171875,1.0,constant_lr
93,153600.0,4.6875,1.0,constant_lr
94,153600.0,4.6875,1.0,constant_lr
95,154496.0,4.71484375,1.0,constant_lr
96,154368.0,4.7109375,1.0,constant_lr
97,153216.0,4.67578125,1.0,constant_lr
98,154240.0,4.70703125,1.0,constant_lr
99,152448.0,4.65234375,1.0,constant_lr
100,151040.0,4.609375,1.0,constant_lr
101,153600.0,4.6875,1.0,constant_lr
102,153472.0,4.68359375,1.0,constant_lr
103,151936.0,4.63671875,1.0,constant_lr
104,152704.0,4.66015625,1.0,constant_lr
105,150912.0,4.60546875,1.0,constant_lr
106,152704.0,4.66015625,1.0,constant_lr
107,148864.0,4.54296875,1.0,constant_lr
108,150400.0,4.58984375,1.0,constant_lr
109,151424.0,4.62109375,1.0,constant_lr
110,149888.0,4.57421875,1.0,constant_lr
111,151936.0,4.63671875,1.0,constant_lr
112,151808.0,4.6328125,1.0,constant_lr
113,147712.0,4.5078125,1.0,constant_lr
114,148608.0,4.53515625,1.0,constant_lr
115,149248.0,4.5546875,1.0,constant_lr
116,146560.0,4.47265625,1.0,constant_lr
117,146944.0,4.484375,1.0,constant_lr
118,148224.0,4.5234375,1.0,constant_lr
119,146304.0,4.46484375,1.0,constant_lr
120,147456.0,4.5,1.0,constant_lr
121,146432.0,4.46875,1.0,constant_lr
122,150528.0,4.59375,1.0,constant_lr
123,145024.0,4.42578125,1.0,constant_lr
124,147840.0,4.51171875,1.0,constant_lr
125,146560.0,4.47265625,1.0,constant_lr
126,145536.0,4.44140625,1.0,constant_lr
127,147968.0,4.515625,1.0,constant_lr
128,148352.0,4.52734375,1.0,constant_lr
129,145024.0,4.42578125,1.0,constant_lr
130,144384.0,4.40625,1.0,constant_lr
131,145152.0,4.4296875,1.0,constant_lr
132,143616.0,4.3828125,1.0,constant_lr
133,145280.0,4.43359375,1.0,constant_lr
134,145920.0,4.453125,1.0,constant_lr
135,146176.0,4.4609375,1.0,constant_lr
136,144640.0,4.4140625,1.0,constant_lr
137,142464.0,4.34765625,1.0,constant_lr
138,146304.0,4.46484375,1.0,constant_lr
139,143488.0,4.37890625,1.0,constant_lr
140,145792.0,4.44921875,1.0,constant_lr
141,145664.0,4.4453125,1.0,constant_lr
142,143872.0,4.390625,1.0,constant_lr
143,145152.0,4.4296875,1.0,constant_lr
144,142464.0,4.34765625,1.0,constant_lr
145,142720.0,4.35546875,1.0,constant_lr
146,145280.0,4.43359375,1.0,constant_lr
147,142208.0,4.33984375,1.0,constant_lr
148,141568.0,4.3203125,1.0,constant_lr
149,142720.0,4.35546875,1.0,constant_lr
150,144128.0,4.3984375,1.0,constant_lr
151,140800.0,4.296875,1.0,constant_lr
152,141056.0,4.3046875,1.0,constant_lr
153,142208.0,4.33984375,1.0,constant_lr
154,141696.0,4.32421875,1.0,constant_lr
155,141312.0,4.3125,1.0,constant_lr
156,142080.0,4.3359375,1.0,constant_lr
157,140160.0,4.27734375,1.0,constant_lr
158,139776.0,4.265625,1.0,constant_lr
159,141696.0,4.32421875,1.0,constant_lr
160,143360.0,4.375,1.0,constant_lr
161,140544.0,4.2890625,1.0,constant_lr
162,140544.0,4.2890625,1.0,constant_lr
163,141440.0,4.31640625,1.0,constant_lr
164,139776.0,4.265625,1.0,constant_lr
165,139392.0,4.25390625,1.0,constant_lr
166,142208.0,4.33984375,1.0,constant_lr
167,139520.0,4.2578125,1.0,constant_lr
168,140800.0,4.296875,1.0,constant_lr
169,140544.0,4.2890625,1.0,constant_lr
170,140160.0,4.27734375,1.0,constant_lr
171,138496.0,4.2265625,1.0,constant_lr
172,140288.0,4.28125,1.0,constant_lr
173,139392.0,4.25390625,1.0,constant_lr
174,139264.0,4.25,1.0,constant_lr
175,140416.0,4.28515625,1.0,constant_lr
176,140032.0,4.2734375,1.0,constant_lr
177,136832.0,4.17578125,1.0,constant_lr
178,140160.0,4.27734375,1.0,constant_lr
179,140160.0,4.27734375,1.0,constant_lr
180,139648.0,4.26171875,1.0,constant_lr
181,139520.0,4.2578125,1.0,constant_lr
182,139776.0,4.265625,1.0,constant_lr
183,138496.0,4.2265625,1.0,constant_lr
184,140544.0,4.2890625,1.0,constant_lr
185,140032.0,4.2734375,1.0,constant_lr
186,140160.0,4.27734375,1.0,constant_lr
187,139136.0,4.24609375,1.0,constant_lr
188,138880.0,4.23828125,1.0,constant_lr
189,138752.0,4.234375,1.0,constant_lr
190,139136.0,4.24609375,1.0,constant_lr
191,137600.0,4.19921875,1.0,constant_lr
192,136576.0,4.16796875,1.0,constant_lr
193,139264.0,4.25,1.0,constant_lr
194,137344.0,4.19140625,1.0,constant_lr
195,136704.0,4.171875,1.0,constant_lr
196,137600.0,4.19921875,1.0,constant_lr
197,138368.0,4.22265625,1.0,constant_lr
198,135552.0,4.13671875,1.0,constant_lr
199,137344.0,4.19140625,1.0,constant_lr
200,138112.0,4.21484375,1.0,constant_lr
201,134208.0,4.095703125,1.0,constant_lr
202,137920.0,4.208984375,1.0,constant_lr
203,138752.0,4.234375,1.0,constant_lr
204,135168.0,4.125,1.0,constant_lr
205,137728.0,4.203125,1.0,constant_lr
206,137216.0,4.1875,1.0,constant_lr
207,136576.0,4.16796875,1.0,constant_lr
208,136320.0,4.16015625,1.0,constant_lr
209,138752.0,4.234375,1.0,constant_lr
210,137984.0,4.2109375,1.0,constant_lr
211,136704.0,4.171875,1.0,constant_lr
212,137472.0,4.1953125,1.0,constant_lr
213,137600.0,4.19921875,1.0,constant_lr
214,133760.0,4.08203125,1.0,constant_lr
215,135808.0,4.14453125,1.0,constant_lr
216,136320.0,4.16015625,1.0,constant_lr
217,135808.0,4.14453125,1.0,constant_lr
218,137472.0,4.1953125,1.0,constant_lr
219,134464.0,4.103515625,1.0,constant_lr
220,134976.0,4.119140625,1.0,constant_lr
221,134208.0,4.095703125,1.0,constant_lr
222,136704.0,4.171875,1.0,constant_lr
223,133312.0,4.068359375,1.0,constant_lr
224,136576.0,4.16796875,1.0,constant_lr
225,136192.0,4.15625,1.0,constant_lr
226,134720.0,4.111328125,1.0,constant_lr
227,135040.0,4.12109375,1.0,constant_lr
228,138368.0,4.22265625,1.0,constant_lr
229,135232.0,4.126953125,1.0,constant_lr
230,136448.0,4.1640625,1.0,constant_lr
231,137024.0,4.181640625,1.0,constant_lr
232,134016.0,4.08984375,1.0,constant_lr
233,135552.0,4.13671875,1.0,constant_lr
234,138496.0,4.2265625,1.0,constant_lr
235,133632.0,4.078125,1.0,constant_lr
236,135616.0,4.138671875,1.0,constant_lr
237,136960.0,4.1796875,1.0,constant_lr
238,134272.0,4.09765625,1.0,constant_lr
239,133952.0,4.087890625,1.0,constant_lr
240,134656.0,4.109375,1.0,constant_lr
241,133504.0,4.07421875,1.0,constant_lr
242,133888.0,4.0859375,1.0,constant_lr
243,134656.0,4.109375,1.0,constant_lr
244,135168.0,4.125,1.0,constant_lr
245,134144.0,4.09375,1.0,constant_lr
246,133952.0,4.087890625,1.0,constant_lr
247,135040.0,4.12109375,1.0,constant_lr
248,132096.0,4.03125,1.0,constant_lr
249,132736.0,4.05078125,1.0,constant_lr
250,133952.0,4.087890625,1.0,constant_lr
251,132096.0,4.03125,1.0,constant_lr
252,133888.0,4.0859375,1.0,constant_lr
253,133440.0,4.072265625,1.0,constant_lr
254,132672.0,4.048828125,1.0,constant_lr
255,135040.0,4.12109375,1.0,constant_lr
256,134976.0,4.119140625,1.0,constant_lr
257,133120.0,4.0625,1.0,constant_lr
258,135808.0,4.14453125,1.0,constant_lr
259,135296.0,4.12890625,1.0,constant_lr
260,131968.0,4.02734375,1.0,constant_lr
261,133184.0,4.064453125,1.0,constant_lr
262,135936.0,4.1484375,1.0,constant_lr
263,131328.0,4.0078125,1.0,constant_lr
264,135616.0,4.138671875,1.0,constant_lr
265,135936.0,4.1484375,1.0,constant_lr
266,134400.0,4.1015625,1.0,constant_lr
267,134528.0,4.10546875,1.0,constant_lr
268,134016.0,4.08984375,1.0,constant_lr
269,134656.0,4.109375,1.0,constant_lr
270,132928.0,4.056640625,1.0,constant_lr
271,133248.0,4.06640625,1.0,constant_lr
272,132352.0,4.0390625,1.0,constant_lr
273,133632.0,4.078125,1.0,constant_lr
274,134912.0,4.1171875,1.0,constant_lr
275,132736.0,4.05078125,1.0,constant_lr
276,131776.0,4.021484375,1.0,constant_lr
277,133760.0,4.08203125,1.0,constant_lr
278,131776.0,4.021484375,1.0,constant_lr
279,130688.0,3.98828125,1.0,constant_lr
280,132928.0,4.056640625,1.0,constant_lr
281,132992.0,4.05859375,1.0,constant_lr
282,133184.0,4.064453125,1.0,constant_lr
283,133760.0,4.08203125,1.0,constant_lr
284,133824.0,4.083984375,1.0,constant_lr
285,133760.0,4.08203125,1.0,constant_lr
286,131136.0,4.001953125,1.0,constant_lr
287,133696.0,4.080078125,1.0,constant_lr
288,131328.0,4.0078125,1.0,constant_lr
289,133056.0,4.060546875,1.0,constant_lr
290,130432.0,3.98046875,1.0,constant_lr
291,132160.0,4.033203125,1.0,constant_lr
292,132096.0,4.03125,1.0,constant_lr
293,131520.0,4.013671875,1.0,constant_lr
294,130176.0,3.97265625,1.0,constant_lr
295,132480.0,4.04296875,1.0,constant_lr
296,133888.0,4.0859375,1.0,constant_lr
297,130432.0,3.98046875,1.0,constant_lr
298,132416.0,4.041015625,1.0,constant_lr
299,131392.0,4.009765625,1.0,constant_lr
300,131136.0,4.001953125,1.0,constant_lr
301,131136.0,4.001953125,1.0,constant_lr
302,131072.0,4.0,1.0,constant_lr
303,130240.0,3.974609375,1.0,constant_lr
304,130944.0,3.99609375,1.0,constant_lr
305,131968.0,4.02734375,1.0,constant_lr
306,130496.0,3.982421875,1.0,constant_lr
307,132352.0,4.0390625,1.0,constant_lr
308,130304.0,3.9765625,1.0,constant_lr
309,131200.0,4.00390625,1.0,constant_lr
310,132800.0,4.052734375,1.0,constant_lr
311,131456.0,4.01171875,1.0,constant_lr
312,131264.0,4.005859375,1.0,constant_lr
313,132032.0,4.029296875,1.0,constant_lr
314,131456.0,4.01171875,1.0,constant_lr
315,130048.0,3.96875,1.0,constant_lr
316,129472.0,3.951171875,1.0,constant_lr
317,128832.0,3.931640625,1.0,constant_lr
318,133568.0,4.076171875,1.0,constant_lr
319,133824.0,4.083984375,1.0,constant_lr
320,131072.0,4.0,1.0,constant_lr
321,131136.0,4.001953125,1.0,constant_lr
322,131840.0,4.0234375,1.0,constant_lr
323,129408.0,3.94921875,1.0,constant_lr
324,132096.0,4.03125,1.0,constant_lr
325,131264.0,4.005859375,1.0,constant_lr
326,129408.0,3.94921875,1.0,constant_lr
327,131968.0,4.02734375,1.0,constant_lr
328,131392.0,4.009765625,1.0,constant_lr
329,129408.0,3.94921875,1.0,constant_lr
330,130560.0,3.984375,1.0,constant_lr
331,130560.0,3.984375,1.0,constant_lr
332,129600.0,3.955078125,1.0,constant_lr
333,130752.0,3.990234375,1.0,constant_lr
334,132416.0,4.041015625,1.0,constant_lr
335,129984.0,3.966796875,1.0,constant_lr
336,132096.0,4.03125,1.0,constant_lr
337,133632.0,4.078125,1.0,constant_lr
338,130240.0,3.974609375,1.0,constant_lr
339,131008.0,3.998046875,1.0,constant_lr
340,128960.0,3.935546875,1.0,constant_lr
341,126592.0,3.86328125,1.0,constant_lr
342,130304.0,3.9765625,1.0,constant_lr
343,130176.0,3.97265625,1.0,constant_lr
344,131136.0,4.001953125,1.0,constant_lr
345,129664.0,3.95703125,1.0,constant_lr
346,130304.0,3.9765625,1.0,constant_lr
347,127168.0,3.880859375,1.0,constant_lr
348,130496.0,3.982421875,1.0,constant_lr
349,129792.0,3.9609375,1.0,constant_lr
350,129536.0,3.953125,1.0,constant_lr
351,129152.0,3.94140625,1.0,constant_lr
352,129664.0,3.95703125,1.0,constant_lr
353,128640.0,3.92578125,1.0,constant_lr
354,129664.0,3.95703125,1.0,constant_lr
355,130688.0,3.98828125,1.0,constant_lr
356,128384.0,3.91796875,1.0,constant_lr
357,129024.0,3.9375,1.0,constant_lr
358,129216.0,3.943359375,1.0,constant_lr
359,127744.0,3.8984375,1.0,constant_lr
360,130560.0,3.984375,1.0,constant_lr
361,130560.0,3.984375,1.0,constant_lr
362,128000.0,3.90625,1.0,constant_lr
363,128960.0,3.935546875,1.0,constant_lr
364,129216.0,3.943359375,1.0,constant_lr
365,127424.0,3.888671875,1.0,constant_lr
366,129792.0,3.9609375,1.0,constant_lr
367,128064.0,3.908203125,1.0,constant_lr
368,127872.0,3.90234375,1.0,constant_lr
369,129536.0,3.953125,1.0,constant_lr
370,130176.0,3.97265625,1.0,constant_lr
371,130240.0,3.974609375,1.0,constant_lr
372,129024.0,3.9375,1.0,constant_lr
373,128192.0,3.912109375,1.0,constant_lr
374,127232.0,3.8828125,1.0,constant_lr
375,129088.0,3.939453125,1.0,constant_lr
376,128704.0,3.927734375,1.0,constant_lr
377,127872.0,3.90234375,1.0,constant_lr
378,130304.0,3.9765625,1.0,constant_lr
379,128960.0,3.935546875,1.0,constant_lr
380,129664.0,3.95703125,1.0,constant_lr
381,129728.0,3.958984375,1.0,constant_lr
382,127488.0,3.890625,1.0,constant_lr
383,127552.0,3.892578125,1.0,constant_lr
384,127488.0,3.890625,1.0,constant_lr
385,129408.0,3.94921875,1.0,constant_lr
386,126720.0,3.8671875,1.0,constant_lr
387,128064.0,3.908203125,1.0,constant_lr
388,128768.0,3.9296875,1.0,constant_lr
389,128064.0,3.908203125,1.0,constant_lr
390,129920.0,3.96484375,1.0,constant_lr
391,129920.0,3.96484375,1.0,constant_lr
392,130688.0,3.98828125,1.0,constant_lr
393,128640.0,3.92578125,1.0,constant_lr
394,127360.0,3.88671875,1.0,constant_lr
395,128448.0,3.919921875,1.0,constant_lr
396,128320.0,3.916015625,1.0,constant_lr
397,126336.0,3.85546875,1.0,constant_lr
398,127040.0,3.876953125,1.0,constant_lr
399,129472.0,3.951171875,1.0,constant_lr
400,128512.0,3.921875,1.0,constant_lr
401,128512.0,3.921875,1.0,constant_lr
402,129472.0,3.951171875,1.0,constant_lr
403,127552.0,3.892578125,1.0,constant_lr
404,127680.0,3.896484375,1.0,constant_lr
405,129152.0,3.94140625,1.0,constant_lr
406,128896.0,3.93359375,1.0,constant_lr
407,125440.0,3.828125,1.0,constant_lr
408,129152.0,3.94140625,1.0,constant_lr
409,125952.0,3.84375,1.0,constant_lr
410,126976.0,3.875,1.0,constant_lr
411,127616.0,3.89453125,1.0,constant_lr
412,125760.0,3.837890625,1.0,constant_lr
413,127680.0,3.896484375,1.0,constant_lr
414,128448.0,3.919921875,1.0,constant_lr
415,124544.0,3.80078125,1.0,constant_lr
416,127168.0,3.880859375,1.0,constant_lr
417,128640.0,3.92578125,1.0,constant_lr
418,127808.0,3.900390625,1.0,constant_lr
419,127616.0,3.89453125,1.0,constant_lr
420,129088.0,3.939453125,1.0,constant_lr
421,125952.0,3.84375,1.0,constant_lr
422,127808.0,3.900390625,1.0,constant_lr
423,128320.0,3.916015625,1.0,constant_lr
424,128192.0,3.912109375,1.0,constant_lr
425,127296.0,3.884765625,1.0,constant_lr
426,126720.0,3.8671875,1.0,constant_lr
427,126912.0,3.873046875,1.0,constant_lr
428,129472.0,3.951171875,1.0,constant_lr
429,127808.0,3.900390625,1.0,constant_lr
430,126464.0,3.859375,1.0,constant_lr
431,126400.0,3.857421875,1.0,constant_lr
432,126464.0,3.859375,1.0,constant_lr
433,124992.0,3.814453125,1.0,constant_lr
434,128640.0,3.92578125,1.0,constant_lr
435,127680.0,3.896484375,1.0,constant_lr
436,126848.0,3.87109375,1.0,constant_lr
437,127360.0,3.88671875,1.0,constant_lr
438,129664.0,3.95703125,1.0,constant_lr
439,124992.0,3.814453125,1.0,constant_lr
440,126720.0,3.8671875,1.0,constant_lr
441,128512.0,3.921875,1.0,constant_lr
442,125760.0,3.837890625,1.0,constant_lr
443,126464.0,3.859375,1.0,constant_lr
444,126400.0,3.857421875,1.0,constant_lr
445,124992.0,3.814453125,1.0,constant_lr
446,126912.0,3.873046875,1.0,constant_lr
447,128768.0,3.9296875,1.0,constant_lr
448,126528.0,3.861328125,1.0,constant_lr
449,127168.0,3.880859375,1.0,constant_lr
450,128256.0,3.9140625,1.0,constant_lr
451,125696.0,3.8359375,1.0,constant_lr
452,126528.0,3.861328125,1.0,constant_lr
453,127296.0,3.884765625,1.0,constant_lr
454,127488.0,3.890625,1.0,constant_lr
455,124672.0,3.8046875,1.0,constant_lr
456,126848.0,3.87109375,1.0,constant_lr
457,126656.0,3.865234375,1.0,constant_lr
458,127808.0,3.900390625,1.0,constant_lr
459,125760.0,3.837890625,1.0,constant_lr
460,124736.0,3.806640625,1.0,constant_lr
461,126976.0,3.875,1.0,constant_lr
462,125440.0,3.828125,1.0,constant_lr
463,124160.0,3.7890625,1.0,constant_lr
464,128640.0,3.92578125,1.0,constant_lr
465,126208.0,3.8515625,1.0,constant_lr
466,126208.0,3.8515625,1.0,constant_lr
467,126912.0,3.873046875,1.0,constant_lr
468,123328.0,3.763671875,1.0,constant_lr
469,125760.0,3.837890625,1.0,constant_lr
470,128064.0,3.908203125,1.0,constant_lr
471,124608.0,3.802734375,1.0,constant_lr
472,126912.0,3.873046875,1.0,constant_lr
473,127744.0,3.8984375,1.0,constant_lr
474,125056.0,3.81640625,1.0,constant_lr
475,125952.0,3.84375,1.0,constant_lr
476,125440.0,3.828125,1.0,constant_lr
477,125312.0,3.82421875,1.0,constant_lr
478,125632.0,3.833984375,1.0,constant_lr
479,126464.0,3.859375,1.0,constant_lr
480,124736.0,3.806640625,1.0,constant_lr
481,124864.0,3.810546875,1.0,constant_lr
482,125888.0,3.841796875,1.0,constant_lr
483,122688.0,3.744140625,1.0,constant_lr
484,127232.0,3.8828125,1.0,constant_lr
485,126976.0,3.875,1.0,constant_lr
486,124928.0,3.8125,1.0,constant_lr
487,125312.0,3.82421875,1.0,constant_lr
488,129152.0,3.94140625,1.0,constant_lr
489,122944.0,3.751953125,1.0,constant_lr
490,127808.0,3.900390625,1.0,constant_lr
491,125056.0,3.81640625,1.0,constant_lr
492,124608.0,3.802734375,1.0,constant_lr
493,126080.0,3.84765625,1.0,constant_lr
494,126592.0,3.86328125,1.0,constant_lr
495,123968.0,3.783203125,1.0,constant_lr
496,125632.0,3.833984375,1.0,constant_lr
497,125440.0,3.828125,1.0,constant_lr
498,124480.0,3.798828125,1.0,constant_lr
499,125440.0,3.828125,1.0,constant_lr
500,127424.0,3.888671875,1.0,constant_lr
501,124480.0,3.798828125,1.0,constant_lr
502,126144.0,3.849609375,1.0,constant_lr
503,126528.0,3.861328125,1.0,constant_lr
504,124096.0,3.787109375,1.0,constant_lr
505,125504.0,3.830078125,1.0,constant_lr
506,124096.0,3.787109375,1.0,constant_lr
507,125376.0,3.826171875,1.0,constant_lr
508,125120.0,3.818359375,1.0,constant_lr
509,124160.0,3.7890625,1.0,constant_lr
510,123904.0,3.78125,1.0,constant_lr
511,127744.0,3.8984375,1.0,constant_lr
512,123072.0,3.755859375,1.0,constant_lr
513,124416.0,3.796875,1.0,constant_lr
514,128576.0,3.923828125,1.0,constant_lr
515,124992.0,3.814453125,1.0,constant_lr
516,126336.0,3.85546875,1.0,constant_lr
517,125504.0,3.830078125,1.0,constant_lr
518,124864.0,3.810546875,1.0,constant_lr
519,124928.0,3.8125,1.0,constant_lr
520,127424.0,3.888671875,1.0,constant_lr
521,124608.0,3.802734375,1.0,constant_lr
522,126848.0,3.87109375,1.0,constant_lr
523,124032.0,3.78515625,1.0,constant_lr
524,122048.0,3.724609375,1.0,constant_lr
525,125568.0,3.83203125,1.0,constant_lr
526,124608.0,3.802734375,1.0,constant_lr
527,124544.0,3.80078125,1.0,constant_lr
528,124352.0,3.794921875,1.0,constant_lr
529,125952.0,3.84375,1.0,constant_lr
530,124160.0,3.7890625,1.0,constant_lr
531,125184.0,3.8203125,1.0,constant_lr
532,124928.0,3.8125,1.0,constant_lr
533,125120.0,3.818359375,1.0,constant_lr
534,125760.0,3.837890625,1.0,constant_lr
535,124928.0,3.8125,1.0,constant_lr
536,124672.0,3.8046875,1.0,constant_lr
537,125568.0,3.83203125,1.0,constant_lr
538,124928.0,3.8125,1.0,constant_lr
539,124352.0,3.794921875,1.0,constant_lr
540,126400.0,3.857421875,1.0,constant_lr
541,124544.0,3.80078125,1.0,constant_lr
542,124608.0,3.802734375,1.0,constant_lr
543,125376.0,3.826171875,1.0,constant_lr
544,126272.0,3.853515625,1.0,constant_lr
545,124352.0,3.794921875,1.0,constant_lr
546,125760.0,3.837890625,1.0,constant_lr
547,123648.0,3.7734375,1.0,constant_lr
548,124032.0,3.78515625,1.0,constant_lr
549,123840.0,3.779296875,1.0,constant_lr
550,122560.0,3.740234375,1.0,constant_lr
551,123392.0,3.765625,1.0,constant_lr
552,122880.0,3.75,1.0,constant_lr
553,123136.0,3.7578125,1.0,constant_lr
554,123392.0,3.765625,1.0,constant_lr
555,124672.0,3.8046875,1.0,constant_lr
556,124992.0,3.814453125,1.0,constant_lr
557,125376.0,3.826171875,1.0,constant_lr
558,125056.0,3.81640625,1.0,constant_lr
559,124736.0,3.806640625,1.0,constant_lr
560,125504.0,3.830078125,1.0,constant_lr
561,124672.0,3.8046875,1.0,constant_lr
562,123584.0,3.771484375,1.0,constant_lr
563,123840.0,3.779296875,1.0,constant_lr
564,124992.0,3.814453125,1.0,constant_lr
565,123968.0,3.783203125,1.0,constant_lr
566,123904.0,3.78125,1.0,constant_lr
567,123968.0,3.783203125,1.0,constant_lr
568,124672.0,3.8046875,1.0,constant_lr
569,126976.0,3.875,1.0,constant_lr
570,124800.0,3.80859375,1.0,constant_lr
571,123008.0,3.75390625,1.0,constant_lr
572,125760.0,3.837890625,1.0,constant_lr
573,120704.0,3.68359375,1.0,constant_lr
574,123136.0,3.7578125,1.0,constant_lr
575,124480.0,3.798828125,1.0,constant_lr
576,123072.0,3.755859375,1.0,constant_lr
577,123776.0,3.77734375,1.0,constant_lr
578,124864.0,3.810546875,1.0,constant_lr
579,122496.0,3.73828125,1.0,constant_lr
580,122240.0,3.73046875,1.0,constant_lr
581,122688.0,3.744140625,1.0,constant_lr
582,121856.0,3.71875,1.0,constant_lr
583,124032.0,3.78515625,1.0,constant_lr
584,123008.0,3.75390625,1.0,constant_lr
585,122176.0,3.728515625,1.0,constant_lr
586,122880.0,3.75,1.0,constant_lr
587,124544.0,3.80078125,1.0,constant_lr
588,122240.0,3.73046875,1.0,constant_lr
589,124864.0,3.810546875,1.0,constant_lr
590,123584.0,3.771484375,1.0,constant_lr
591,121536.0,3.708984375,1.0,constant_lr
592,123392.0,3.765625,1.0,constant_lr
593,123904.0,3.78125,1.0,constant_lr
594,124352.0,3.794921875,1.0,constant_lr
595,124032.0,3.78515625,1.0,constant_lr
596,121792.0,3.716796875,1.0,constant_lr
597,121344.0,3.703125,1.0,constant_lr
598,125632.0,3.833984375,1.0,constant_lr
599,122176.0,3.728515625,1.0,constant_lr
600,123840.0,3.779296875,1.0,constant_lr
601,123392.0,3.765625,1.0,constant_lr
602,121984.0,3.72265625,1.0,constant_lr
603,121728.0,3.71484375,1.0,constant_lr
604,124800.0,3.80859375,1.0,constant_lr
605,122112.0,3.7265625,1.0,constant_lr
606,124672.0,3.8046875,1.0,constant_lr
607,122496.0,3.73828125,1.0,constant_lr
608,122560.0,3.740234375,1.0,constant_lr
609,123584.0,3.771484375,1.0,constant_lr
610,123392.0,3.765625,1.0,constant_lr
611,122752.0,3.74609375,1.0,constant_lr
