run,column,smooth,seed,kind,i,depth,n_windows,grid_match
mod_wd0,weight_norm,101,0,surrogate,38,3.2252955536834853,195,True
mod_wd0,weight_norm,101,1,observed,-1,0.9997895176868375,195,True
mod_wd0,weight_norm,101,1,surrogate,0,1.9577339594402188,195,True
mod_wd0,weight_norm,101,1,surrogate,1,2.423443139904943,195,True
mod_wd0,weight_norm,101,1,surrogate,2,1.0486850934562144,195,True
mod_wd0,weight_norm,101,1,surrogate,3,1.0697171898191966,195,True
mod_wd0,weight_norm,101,1,surrogate,4,1.3334607096243274,195,True
mod_wd0,weight_norm,101,1,surrogate,5,3.3178329594407745,195,True
mod_wd0,weight_norm,101,1,surrogate,6,3.9088588517848275,195,True
mod_wd0,weight_norm,101,1,surrogate,7,1.0472038365216425,195,True
mod_wd0,weight_norm,101,1,surrogate,8,1.095675838788543,195,True
mod_wd0,weight_norm,101,1,surrogate,9,2.078212334002194,195,True
mod_wd0,weight_norm,101,1,surrogate,10,2.5775155087212167,195,True
mod_wd0,weight_norm,101,1,surrogate,11,3.2897953251903704,195,True
mod_wd0,weight_norm,101,1,surrogate,12,2.64643299270442,195,True
mod_wd0,weight_norm,101,1,surrogate,13,2.379973421349494,195,True
mod_wd0,weight_norm,101,1,surrogate,14,3.2344181815483974,195,True
mod_wd0,weight_norm,101,1,surrogate,15,2.8783374626266,195,True
mod_wd0,weight_norm,101,1,surrogate,16,1.1574374385259254,195,True
mod_wd0,weight_norm,101,1,surrogate,17,1.4571497874803832,195,True
mod_wd0,weight_norm,101,1,surrogate,18,2.781885038422227,195,True
mod_wd0,weight_norm,101,1,surrogate,19,2.1074358527034,195,True
mod_wd0,weight_norm,101,1,surrogate,20,2.757295197951684,195,True
mod_wd0,weight_norm,101,1,surrogate,21,1.1880304284617813,195,True
mod_wd0,weight_norm,101,1,surrogate,22,1.2646564948369132,195,True
mod_wd0,weight_norm,101,1,surrogate,23,1.2011336903267331,195,True
mod_wd0,weight_norm,101,1,surrogate,24,3.5038234268320188,195,True
mod_wd0,weight_norm,101,1,surrogate,25,1.3786063959388613,195,True
mod_wd0,weight_norm,101,1,surrogate,26,3.2325851460777373,195,True
mod_wd0,weight_norm,101,1,surrogate,27,1.1147788089334911,195,True
mod_wd0,weight_norm,101,1,surrogate,28,2.5260724935334142,195,True
mod_wd0,weight_norm,101,1,surrogate,29,2.1206573439582828,195,True
mod_wd0,weight_norm,101,1,surrogate,30,2.043458081492044,195,True
mod_wd0,weight_norm,101,1,surrogate,31,2.864187491417073,195,True
mod_wd0,weight_norm,101,1,surrogate,32,2.4668514137351516,195,True
mod_wd0,weight_norm,101,1,surrogate,33,2.0397423155921177,195,True
mod_wd0,weight_norm,101,1,surrogate,34,1.9000959086042029,195,True
mod_wd0,weight_norm,101,1,surrogate,35,3.3907603109617854,195,True
mod_wd0,weight_norm,101,1,surrogate,36,1.2261376416714516,195,True
mod_wd0,weight_norm,101,1,surrogate,37,1.1006420300542679,195,True
mod_wd0,weight_norm,101,1,surrogate,38,1.854346578198748,195,True
mod_wd0,weight_norm,101,2,observed,-1,0.9997895176868375,195,True
mod_wd0,weight_norm,101,2,surrogate,0,3.4172676529370887,195,True
mod_wd0,weight_norm,101,2,surrogate,1,1.3616903232757935,195,True
mod_wd0,weight_norm,101,2,surrogate,2,3.167662325557405,195,True
mod_wd0,weight_norm,101,2,surrogate,3,1.0021300216694768,195,True
mod_wd0,weight_norm,101,2,surrogate,4,0.9997976423452178,195,True
mod_wd0,weight_norm,101,2,surrogate,5,2.379887684041307,195,True
mod_wd0,weight_norm,101,2,surrogate,6,2.801464916290776,195,True
mod_wd0,weight_norm,101,2,surrogate,7,1.2622462281150428,195,True
mod_wd0,weight_norm,101,2,surrogate,8,1.0357208986812687,195,True
mod_wd0,weight_norm,101,2,surrogate,9,1.4545763886704486,195,True
mod_wd0,weight_norm,101,2,surrogate,10,3.3559172575123846,195,True
mod_wd0,weight_norm,101,2,surrogate,11,1.834350959075795,195,True
mod_wd0,weight_norm,101,2,surrogate,12,2.250704628906163,195,True
mod_wd0,weight_norm,101,2,surrogate,13,2.479107808920031,195,True
mod_wd0,weight_norm,101,2,surrogate,14,1.0323957780606972,195,True
mod_wd0,weight_norm,101,2,surrogate,15,1.8552321976967805,195,True
mod_wd0,weight_norm,101,2,surrogate,16,1.0001053975137668,195,True
mod_wd0,weight_norm,101,2,surrogate,17,2.9720314206030514,195,True
mod_wd0,weight_norm,101,2,surrogate,18,1.7342393002811023,195,True
mod_wd0,weight_norm,101,2,surrogate,19,3.8161720733513564,195,True
mod_wd0,weight_norm,101,2,surrogate,20,1.459651270540102,195,True
mod_wd0,weight_norm,101,2,surrogate,21,0.9997543516270522,195,True
mod_wd0,weight_norm,101,2,surrogate,22,0.9997619334673371,195,True
mod_wd0,weight_norm,101,2,surrogate,23,1.5340661182839965,195,True
mod_wd0,weight_norm,101,2,surrogate,24,1.2197569522725609,195,True
mod_wd0,weight_norm,101,2,surrogate,25,2.9584390643672647,195,True
mod_wd0,weight_norm,101,2,surrogate,26,1.6127424249627453,195,True
mod_wd0,weight_norm,101,2,surrogate,27,1.860135292136823,195,True
mod_wd0,weight_norm,101,2,surrogate,28,3.0063015931931902,195,True
mod_wd0,weight_norm,101,2,surrogate,29,2.0204061943283644,195,True
mod_wd0,weight_norm,101,2,surrogate,30,1.3431909137211802,195,True
mod_wd0,weight_norm,101,2,surrogate,31,1.1421317895138272,195,True
mod_wd0,weight_norm,101,2,surrogate,32,1.1244088970656099,195,True
mod_wd0,weight_norm,101,2,surrogate,33,1.44079412907905,195,True
mod_wd0,weight_norm,101,2,surrogate,34,2.878290156856228,195,True
mod_wd0,weight_norm,101,2,surrogate,35,1.6460889466084427,195,True
mod_wd0,weight_norm,101,2,surrogate,36,2.2604472424524924,195,True
mod_wd0,weight_norm,101,2,surrogate,37,1.9133428486028077,195,True
mod_wd0,weight_norm,101,2,surrogate,38,2.565082412190934,195,True
mod_wd0,weight_norm,101,3,observed,-1,0.9997895176868375,195,True
mod_wd0,weight_norm,101,3,surrogate,0,0.8567536431401788,195,True
mod_wd0,weight_norm,101,3,surrogate,1,2.1493948682093738,195,True
mod_wd0,weight_norm,101,3,surrogate,2,2.657784499413198,195,True
mod_wd0,weight_norm,101,3,surrogate,3,1.0001700730188547,195,True
mod_wd0,weight_norm,101,3,surrogate,4,2.717046651553625,195,True
mod_wd0,weight_norm,101,3,surrogate,5,2.037091261526472,195,True
mod_wd0,weight_norm,101,3,surrogate,6,2.9915435039973466,195,True
mod_wd0,weight_norm,101,3,surrogate,7,0.9997299378712325,195,True
mod_wd0,weight_norm,101,3,surrogate,8,1.042433408398979,195,True
mod_wd0,weight_norm,101,3,surrogate,9,1.8928219970296103,195,True
mod_wd0,weight_norm,101,3,surrogate,10,2.1469516217703366,195,True
mod_wd0,weight_norm,101,3,surrogate,11,1.3048734328234215,195,True
mod_wd0,weight_norm,101,3,surrogate,12,1.1944574078952894,195,True
mod_wd0,weight_norm,101,3,surrogate,13,2.6254453507164235,195,True
mod_wd0,weight_norm,101,3,surrogate,14,3.152546963069797,195,True
mod_wd0,weight_norm,101,3,surrogate,15,2.0841853962413897,195,True
mod_wd0,weight_norm,101,3,surrogate,16,0.9791354835224949,195,True
mod_wd0,weight_norm,101,3,surrogate,17,1.3791857027012673,195,True
mod_wd0,weight_norm,101,3,surrogate,18,2.868646793660136,195,True
mod_wd0,weight_norm,101,3,surrogate,19,2.026426204530052,195,True
mod_wd0,weight_norm,101,3,surrogate,20,1.0004446751752376,195,True
mod_wd0,weight_norm,101,3,surrogate,21,2.3596519588559155,195,True
mod_wd0,weight_norm,101,3,surrogate,22,1.4254021269041601,195,True
mod_wd0,weight_norm,101,3,surrogate,23,1.2307837599183662,195,True
mod_wd0,weight_norm,101,3,surrogate,24,2.0391438586294566,195,True
mod_wd0,weight_norm,101,3,surrogate,25,1.9093145640044058,195,True
mod_wd0,weight_norm,101,3,surrogate,26,2.719877355928459,195,True
mod_wd0,weight_norm,101,3,surrogate,27,2.300662643865147,195,True
mod_wd0,weight_norm,101,3,surrogate,28,1.0209558424960787,195,True
mod_wd0,weight_norm,101,3,surrogate,29,2.21219940835496,195,True
mod_wd0,weight_norm,101,3,surrogate,30,0.9997625871240698,195,True
mod_wd0,weight_norm,101,3,surrogate,31,2.5905960019809755,195,True
mod_wd0,weight_norm,101,3,surrogate,32,0.9997336370174403,195,True
mod_wd0,weight_norm,101,3,surrogate,33,2.685506603319258,195,True
mod_wd0,weight_norm,101,3,surrogate,34,2.642751107097027,195,True
mod_wd0,weight_norm,101,3,surrogate,35,3.633465488294985,195,True
mod_wd0,weight_norm,101,3,surrogate,36,3.7095533936310576,195,True
mod_wd0,weight_norm,101,3,surrogate,37,1.6717341040793248,195,True
mod_wd0,weight_norm,101,3,surrogate,38,1.5704733257816936,195,True
mod_wd0,weight_norm,101,4,observed,-1,0.9997895176868375,195,True
mod_wd0,weight_norm,101,4,surrogate,0,1.8974625777783398,195,True
mod_wd0,weight_norm,101,4,surrogate,1,1.3890865472505685,195,True
mod_wd0,weight_norm,101,4,surrogate,2,1.0688763126747187,195,True
mod_wd0,weight_norm,101,4,surrogate,3,1.197750595107101,195,True
mod_wd0,weight_norm,101,4,surrogate,4,2.374853922695972,195,True
mod_wd0,weight_norm,101,4,surrogate,5,2.590259381162992,195,True
mod_wd0,weight_norm,101,4,surrogate,6,1.9166247490556556,195,True
mod_wd0,weight_norm,101,4,surrogate,7,2.3748548290113605,195,True
mod_wd0,weight_norm,101,4,surrogate,8,2.492423051786111,195,True
mod_wd0,weight_norm,101,4,surrogate,9,3.076464768368006,195,True
mod_wd0,weight_norm,101,4,surrogate,10,2.477769493262929,195,True
mod_wd0,weight_norm,101,4,surrogate,11,1.6123094634907278,195,True
mod_wd0,weight_norm,101,4,surrogate,12,2.6167160923253237,195,True
mod_wd0,weight_norm,101,4,surrogate,13,0.8730524758530706,195,True
mod_wd0,weight_norm,101,4,surrogate,14,1.4460546656480426,195,True
mod_wd0,weight_norm,101,4,surrogate,15,1.1420534378327711,195,True
mod_wd0,weight_norm,101,4,surrogate,16,1.9587019262767231,195,True
mod_wd0,weight_norm,101,4,surrogate,17,2.41694083855118,195,True
mod_wd0,weight_norm,101,4,surrogate,18,3.003658329252583,195,True
mod_wd0,weight_norm,101,4,surrogate,19,1.7033895475334486,195,True
mod_wd0,weight_norm,101,4,surrogate,20,1.257787799564831,195,True
mod_wd0,weight_norm,101,4,surrogate,21,1.7762121227208594,195,True
mod_wd0,weight_norm,101,4,surrogate,22,2.2934644769807946,195,True
mod_wd0,weight_norm,101,4,surrogate,23,1.6240056179306734,195,True
mod_wd0,weight_norm,101,4,surrogate,24,3.2951429091018123,195,True
mod_wd0,weight_norm,101,4,surrogate,25,3.254190576780534,195,True
mod_wd0,weight_norm,101,4,surrogate,26,2.409929934685531,195,True
mod_wd0,weight_norm,101,4,surrogate,27,3.399453362144633,195,True
mod_wd0,weight_norm,101,4,surrogate,28,1.8811359892904067,195,True
mod_wd0,weight_norm,101,4,surrogate,29,2.341686722768725,195,True
mod_wd0,weight_norm,101,4,surrogate,30,1.9893061657351523,195,True
mod_wd0,weight_norm,101,4,surrogate,31,2.452779448157806,195,True
mod_wd0,weight_norm,101,4,surrogate,32,2.4115174550531857,195,True
mod_wd0,weight_norm,101,4,surrogate,33,1.0313625152019485,195,True
mod_wd0,weight_norm,101,4,surrogate,34,3.1613717933625285,195,True
mod_wd0,weight_norm,101,4,surrogate,35,1.0250027487206912,195,True
mod_wd0,weight_norm,101,4,surrogate,36,2.6239354184434265,195,True
mod_wd0,weight_norm,101,4,surrogate,37,2.010267352523335,195,True
mod_wd0,weight_norm,101,4,surrogate,38,2.8312022439901363,195,True
mod_wd0,weight_norm,201,0,observed,-1,0.9997895176868375,195,True
mod_wd0,weight_norm,201,0,surrogate,0,2.064963690364438,195,True
mod_wd0,weight_norm,201,0,surrogate,1,2.653734842621117,195,True
mod_wd0,weight_norm,201,0,surrogate,2,2.5300289407057717,195,True
mod_wd0,weight_norm,201,0,surrogate,3,4.4716677611203215,195,True
mod_wd0,weight_norm,201,0,surrogate,4,3.271404684822646,195,True
mod_wd0,weight_norm,201,0,surrogate,5,1.062903083889642,195,True
mod_wd0,weight_norm,201,0,surrogate,6,1.1747397013018297,195,True
mod_wd0,weight_norm,201,0,surrogate,7,0.8957820036704558,195,True
mod_wd0,weight_norm,201,0,surrogate,8,1.0018724894593933,195,True
mod_wd0,weight_norm,201,0,surrogate,9,1.8617565507023892,195,True
mod_wd0,weight_norm,201,0,surrogate,10,2.0670202528491677,195,True
mod_wd0,weight_norm,201,0,surrogate,11,2.5541657830982314,195,True
mod_wd0,weight_norm,201,0,surrogate,12,3.7458439466594164,195,True
mod_wd0,weight_norm,201,0,surrogate,13,2.5381218403752497,195,True
mod_wd0,weight_norm,201,0,surrogate,14,2.7447285751528083,195,True
mod_wd0,weight_norm,201,0,surrogate,15,3.621972371620198,195,True
mod_wd0,weight_norm,201,0,surrogate,16,3.5851693746713966,195,True
mod_wd0,weight_norm,201,0,surrogate,17,1.7949147062800102,195,True
mod_wd0,weight_norm,201,0,surrogate,18,1.38020159132964,195,True
mod_wd0,weight_norm,201,0,surrogate,19,1.7272347855422037,195,True
mod_wd0,weight_norm,201,0,surrogate,20,1.6907937352912232,195,True
mod_wd0,weight_norm,201,0,surrogate,21,1.03285428718404,195,True
mod_wd0,weight_norm,201,0,surrogate,22,3.6922911479022384,195,True
mod_wd0,weight_norm,201,0,surrogate,23,0.8558618207978113,195,True
mod_wd0,weight_norm,201,0,surrogate,24,1.0731144393955152,195,True
mod_wd0,weight_norm,201,0,surrogate,25,3.387494540990817,195,True
mod_wd0,weight_norm,201,0,surrogate,26,5.148220143588128,195,True
mod_wd0,weight_norm,201,0,surrogate,27,2.725438235566971,195,True
mod_wd0,weight_norm,201,0,surrogate,28,2.6558007016319825,195,True
mod_wd0,weight_norm,201,0,surrogate,29,1.0541016244335302,195,True
mod_wd0,weight_norm,201,0,surrogate,30,3.0253966722212997,195,True
mod_wd0,weight_norm,201,0,surrogate,31,1.3862963523552225,195,True
mod_wd0,weight_norm,201,0,surrogate,32,3.268604189923228,195,True
mod_wd0,weight_norm,201,0,surrogate,33,4.857487978013385,195,True
mod_wd0,weight_norm,201,0,surrogate,34,4.351895567707136,195,True
mod_wd0,weight_norm,201,0,surrogate,35,2.0379123487688835,195,True
mod_wd0,weight_norm,201,0,surrogate,36,2.2453339811748974,195,True
mod_wd0,weight_norm,201,0,surrogate,37,2.1577294310005453,195,True
mod_wd0,weight_norm,201,0,surrogate,38,2.54036768891969,195,True
mod_wd0,weight_norm,201,1,observed,-1,0.9997895176868375,195,True
mod_wd0,weight_norm,201,1,surrogate,0,4.716861125851928,195,True
mod_wd0,weight_norm,201,1,surrogate,1,1.6545557333377228,195,True
mod_wd0,weight_norm,201,1,surrogate,2,1.0118103567662182,195,True
mod_wd0,weight_norm,201,1,surrogate,3,4.30918791893021,195,True
mod_wd0,weight_norm,201,1,surrogate,4,3.1442152950465148,195,True
mod_wd0,weight_norm,201,1,surrogate,5,3.4857870414338894,195,True
mod_wd0,weight_norm,201,1,surrogate,6,4.430000269201282,195,True
mod_wd0,weight_norm,201,1,surrogate,7,2.3480135951726058,195,True
mod_wd0,weight_norm,201,1,surrogate,8,3.330758131521262,195,True
mod_wd0,weight_norm,201,1,surrogate,9,0.9998200397439864,195,True
mod_wd0,weight_norm,201,1,surrogate,10,3.7788218719127165,195,True
mod_wd0,weight_norm,201,1,surrogate,11,4.244160073180956,195,True
mod_wd0,weight_norm,201,1,surrogate,12,1.2857091676207835,195,True
mod_wd0,weight_norm,201,1,surrogate,13,3.0450916563928065,195,True
mod_wd0,weight_norm,201,1,surrogate,14,3.040939781109265,195,True
mod_wd0,weight_norm,201,1,surrogate,15,0.9355633185909984,195,True
mod_wd0,weight_norm,201,1,surrogate,16,3.9724890983565677,195,True
mod_wd0,weight_norm,201,1,surrogate,17,2.943515721357854,195,True
mod_wd0,weight_norm,201,1,surrogate,18,2.3358464627558067,195,True
mod_wd0,weight_norm,201,1,surrogate,19,3.284677487071641,195,True
mod_wd0,weight_norm,201,1,surrogate,20,1.1652825797023856,195,True
mod_wd0,weight_norm,201,1,surrogate,21,1.6120762324997218,195,True
mod_wd0,weight_norm,201,1,surrogate,22,4.153967676537603,195,True
mod_wd0,weight_norm,201,1,surrogate,23,1.1435466387150919,195,True
mod_wd0,weight_norm,201,1,surrogate,24,1.5285661569390643,195,True
mod_wd0,weight_norm,201,1,surrogate,25,3.9456281836206077,195,True
mod_wd0,weight_norm,201,1,surrogate,26,1.1172237225040564,195,True
mod_wd0,weight_norm,201,1,surrogate,27,3.332106224715519,195,True
mod_wd0,weight_norm,201,1,surrogate,28,2.227213066624648,195,True
mod_wd0,weight_norm,201,1,surrogate,29,3.073713109585904,195,True
mod_wd0,weight_norm,201,1,surrogate,30,2.7755415326481674,195,True
mod_wd0,weight_norm,201,1,surrogate,31,1.744325479649544,195,True
mod_wd0,weight_norm,201,1,surrogate,32,1.4427377547918225,195,True
mod_wd0,weight_norm,201,1,surrogate,33,1.6351489843372504,195,True
mod_wd0,weight_norm,201,1,surrogate,34,2.4733676501601685,195,True
mod_wd0,weight_norm,201,1,surrogate,35,2.33559729808587,195,True
mod_wd0,weight_norm,201,1,surrogate,36,4.935549197541734,195,True
mod_wd0,weight_norm,201,1,surrogate,37,2.3366436405614475,195,True
mod_wd0,weight_norm,201,1,surrogate,38,3.6655308042685375,195,True
mod_wd0,weight_norm,201,2,observed,-1,0.9997895176868375,195,True
mod_wd0,weight_norm,201,2,surrogate,0,2.2479290894527697,195,True
mod_wd0,weight_norm,201,2,surrogate,1,2.5756867263469814,195,True
mod_wd0,weight_norm,201,2,surrogate,2,2.3845321790341907,195,True
mod_wd0,weight_norm,201,2,surrogate,3,4.2477426498663355,195,True
mod_wd0,weight_norm,201,2,surrogate,4,1.0346326003376642,195,True
mod_wd0,weight_norm,201,2,surrogate,5,2.538116439989802,195,True
mod_wd0,weight_norm,201,2,surrogate,6,3.298683393489446,195,True
mod_wd0,weight_norm,201,2,surrogate,7,2.903134084270508,195,True
mod_wd0,weight_norm,201,2,surrogate,8,2.0121544142182675,195,True
mod_wd0,weight_norm,201,2,surrogate,9,2.2055191295026186,195,True
mod_wd0,weight_norm,201,2,surrogate,10,0.8118959048674758,195,True
mod_wd0,weight_norm,201,2,surrogate,11,2.3043796950395445,195,True
mod_wd0,weight_norm,201,2,surrogate,12,2.9545368330316353,195,True
mod_wd0,weight_norm,201,2,surrogate,13,1.1686551510976984,195,True
mod_wd0,weight_norm,201,2,surrogate,14,1.9156775485166226,195,True
mod_wd0,weight_norm,201,2,surrogate,15,2.680550556631568,195,True
mod_wd0,weight_norm,201,2,surrogate,16,3.093514978997941,195,True
mod_wd0,weight_norm,201,2,surrogate,17,3.9639021265995384,195,True
mod_wd0,weight_norm,201,2,surrogate,18,2.32371339850121,195,True
mod_wd0,weight_norm,201,2,surrogate,19,2.271789746109517,195,True
mod_wd0,weight_norm,201,2,surrogate,20,1.7413739733893727,195,True
mod_wd0,weight_norm,201,2,surrogate,21,3.6589853952934863,195,True
mod_wd0,weight_norm,201,2,surrogate,22,3.7417973674564946,195,True
mod_wd0,weight_norm,201,2,surrogate,23,2.8674007759634503,195,True
mod_wd0,weight_norm,201,2,surrogate,24,3.8124873709929075,195,True
mod_wd0,weight_norm,201,2,surrogate,25,2.607639273556428,195,True
mod_wd0,weight_norm,201,2,surrogate,26,1.981192216581238,195,True
mod_wd0,weight_norm,201,2,surrogate,27,2.324681823629157,195,True
mod_wd0,weight_norm,201,2,surrogate,28,1.5094752363515327,195,True
mod_wd0,weight_norm,201,2,surrogate,29,2.3516729825305376,195,True
mod_wd0,weight_norm,201,2,surrogate,30,4.681441363174585,195,True
mod_wd0,weight_norm,201,2,surrogate,31,3.078691982656023,195,True
mod_wd0,weight_norm,201,2,surrogate,32,4.6547851515426295,195,True
mod_wd0,weight_norm,201,2,surrogate,33,1.6625807644532984,195,True
mod_wd0,weight_norm,201,2,surrogate,34,2.3670804506212826,195,True
mod_wd0,weight_norm,201,2,surrogate,35,1.6522341736594164,195,True
mod_wd0,weight_norm,201,2,surrogate,36,2.915790176175687,195,True
mod_wd0,weight_norm,201,2,surrogate,37,1.4112361063204184,195,True
mod_wd0,weight_norm,201,2,surrogate,38,1.2964039895999042,195,True
mod_wd0,weight_norm,201,3,observed,-1,0.9997895176868375,195,True
mod_wd0,weight_norm,201,3,surrogate,0,2.6326806157540505,195,True
mod_wd0,weight_norm,201,3,surrogate,1,4.12870401440152,195,True
mod_wd0,weight_norm,201,3,surrogate,2,1.1081512775381177,195,True
mod_wd0,weight_norm,201,3,surrogate,3,1.1688020001234205,195,True
mod_wd0,weight_norm,201,3,surrogate,4,4.187515997438871,195,True
mod_wd0,weight_norm,201,3,surrogate,5,3.5006239815070637,195,True
mod_wd0,weight_norm,201,3,surrogate,6,1.637462784917093,195,True
mod_wd0,weight_norm,201,3,surrogate,7,2.7906363259011555,195,True
mod_wd0,weight_norm,201,3,surrogate,8,2.7147183826027437,195,True
mod_wd0,weight_norm,201,3,surrogate,9,2.214881868267527,195,True
mod_wd0,weight_norm,201,3,surrogate,10,2.234328522037788,195,True
mod_wd0,weight_norm,201,3,surrogate,11,1.5155257209240227,195,True
mod_wd0,weight_norm,201,3,surrogate,12,3.228806155257952,195,True
mod_wd0,weight_norm,201,3,surrogate,13,3.0167983477491243,195,True
mod_wd0,weight_norm,201,3,surrogate,14,1.898507112819579,195,True
mod_wd0,weight_norm,201,3,surrogate,15,2.021089092448808,195,True
mod_wd0,weight_norm,201,3,surrogate,16,3.0195897779372274,195,True
mod_wd0,weight_norm,201,3,surrogate,17,4.391027197972608,195,True
mod_wd0,weight_norm,201,3,surrogate,18,1.1237726516507065,195,True
mod_wd0,weight_norm,201,3,surrogate,19,0.6781910684118113,195,True
mod_wd0,weight_norm,201,3,surrogate,20,2.4469912018509024,195,True
mod_wd0,weight_norm,201,3,surrogate,21,2.8258660773738438,195,True
mod_wd0,weight_norm,201,3,surrogate,22,4.427462435146734,195,True
mod_wd0,weight_norm,201,3,surrogate,23,2.50827584737331,195,True
mod_wd0,weight_norm,201,3,surrogate,24,1.8587855014553507,195,True
mod_wd0,weight_norm,201,3,surrogate,25,3.5457793006999103,195,True
mod_wd0,weight_norm,201,3,surrogate,26,0.9134524373901032,195,True
mod_wd0,weight_norm,201,3,surrogate,27,1.501673225808078,195,True
mod_wd0,weight_norm,201,3,surrogate,28,2.5592515655350963,195,True
mod_wd0,weight_norm,201,3,surrogate,29,2.4119266152962884,195,True
mod_wd0,weight_norm,201,3,surrogate,30,2.3843204038893018,195,True
mod_wd0,weight_norm,201,3,surrogate,31,2.6022862401214515,195,True
mod_wd0,weight_norm,201,3,surrogate,32,3.860180559203452,195,True
mod_wd0,weight_norm,201,3,surrogate,33,3.1133022286758463,195,True
mod_wd0,weight_norm,201,3,surrogate,34,1.026535214742915,195,True
mod_wd0,weight_norm,201,3,surrogate,35,1.410919580796162,195,True
mod_wd0,weight_norm,201,3,surrogate,36,2.798873569596442,195,True
mod_wd0,weight_norm,201,3,surrogate,37,4.245693131758995,195,True
mod_wd0,weight_norm,201,3,surrogate,38,1.0969288553789325,195,True
mod_wd0,weight_norm,201,4,observed,-1,0.9997895176868375,195,True
mod_wd0,weight_norm,201,4,surrogate,0,4.812506472555005,195,True
mod_wd0,weight_norm,201,4,surrogate,1,1.1983001337929104,195,True
mod_wd0,weight_norm,201,4,surrogate,2,1.8036643993546866,195,True
mod_wd0,weight_norm,201,4,surrogate,3,0.951612934034942,195,True
mod_wd0,weight_norm,201,4,surrogate,4,2.6810394956926347,195,True
mod_wd0,weight_norm,201,4,surrogate,5,2.5563451369796883,195,True
mod_wd0,weight_norm,201,4,surrogate,6,2.9162824990397644,195,True
mod_wd0,weight_norm,201,4,surrogate,7,2.7815903050061728,195,True
mod_wd0,weight_norm,201,4,surrogate,8,2.071876895743354,195,True
mod_wd0,weight_norm,201,4,surrogate,9,2.8407902450514135,195,True
mod_wd0,weight_norm,201,4,surrogate,10,3.8515710525285693,195,True
mod_wd0,weight_norm,201,4,surrogate,11,1.5561872661691496,195,True
mod_wd0,weight_norm,201,4,surrogate,12,1.6699157862544112,195,True
mod_wd0,weight_norm,201,4,surrogate,13,4.761130891228734,195,True
mod_wd0,weight_norm,201,4,surrogate,14,3.146606780233867,195,True
mod_wd0,weight_norm,201,4,surrogate,15,1.9905373837700726,195,True
mod_wd0,weight_norm,201,4,surrogate,16,2.6889982266281764,195,True
mod_wd0,weight_norm,201,4,surrogate,17,0.9879977189792939,195,True
mod_wd0,weight_norm,201,4,surrogate,18,1.9346960549038312,195,True
