step,train_loss_sum,train_loss_per_token,lr_multiplier,phase
84,166016.0,5.06640625,1.0,constant_lr
85,167424.0,5.109375,1.0,constant_lr
86,166784.0,5.08984375,1.0,constant_lr
87,165504.0,5.05078125,1.0,constant_lr
88,164480.0,5.01953125,1.0,constant_lr
89,165632.0,5.0546875,1.0,constant_lr
90,165632.0,5.0546875,1.0,constant_lr
91,163328.0,4.984375,1.0,constant_lr
92,164224.0,5.01171875,1.0,constant_lr
93,162176.0,4.94921875,1.0,constant_lr
94,162176.0,4.94921875,1.0,constant_lr
95,163840.0,5.0,1.0,constant_lr
96,163072.0,4.9765625,1.0,constant_lr
97,162304.0,4.953125,1.0,constant_lr
98,162944.0,4.97265625,1.0,constant_lr
99,161408.0,4.92578125,1.0,constant_lr
100,159488.0,4.8671875,1.0,constant_lr
101,163072.0,4.9765625,1.0,constant_lr
102,162048.0,4.9453125,1.0,constant_lr
103,161152.0,4.91796875,1.0,constant_lr
104,161280.0,4.921875,1.0,constant_lr
105,160000.0,4.8828125,1.0,constant_lr
106,161152.0,4.91796875,1.0,constant_lr
107,158592.0,4.83984375,1.0,constant_lr
108,159232.0,4.859375,1.0,constant_lr
109,160512.0,4.8984375,1.0,constant_lr
110,158848.0,4.84765625,1.0,constant_lr
111,161280.0,4.921875,1.0,constant_lr
112,160768.0,4.90625,1.0,constant_lr
113,156928.0,4.7890625,1.0,constant_lr
114,157824.0,4.81640625,1.0,constant_lr
115,158720.0,4.84375,1.0,constant_lr
116,155904.0,4.7578125,1.0,constant_lr
117,157056.0,4.79296875,1.0,constant_lr
118,157824.0,4.81640625,1.0,constant_lr
119,155520.0,4.74609375,1.0,constant_lr
120,158336.0,4.83203125,1.0,constant_lr
121,155776.0,4.75390625,1.0,constant_lr
122,161024.0,4.9140625,1.0,constant_lr
123,156288.0,4.76953125,1.0,constant_lr
124,157184.0,4.796875,1.0,constant_lr
125,157056.0,4.79296875,1.0,constant_lr
126,155008.0,4.73046875,1.0,constant_lr
127,157312.0,4.80078125,1.0,constant_lr
128,156672.0,4.78125,1.0,constant_lr
129,154240.0,4.70703125,1.0,constant_lr
130,153600.0,4.6875,1.0,constant_lr
131,154496.0,4.71484375,1.0,constant_lr
132,152704.0,4.66015625,1.0,constant_lr
133,153856.0,4.6953125,1.0,constant_lr
134,153856.0,4.6953125,1.0,constant_lr
135,154752.0,4.72265625,1.0,constant_lr
136,151680.0,4.62890625,1.0,constant_lr
137,150656.0,4.59765625,1.0,constant_lr
138,152320.0,4.6484375,1.0,constant_lr
139,151296.0,4.6171875,1.0,constant_lr
140,152960.0,4.66796875,1.0,constant_lr
141,153088.0,4.671875,1.0,constant_lr
142,151296.0,4.6171875,1.0,constant_lr
143,153088.0,4.671875,1.0,constant_lr
144,149888.0,4.57421875,1.0,constant_lr
145,150400.0,4.58984375,1.0,constant_lr
146,152192.0,4.64453125,1.0,constant_lr
147,150016.0,4.578125,1.0,constant_lr
148,148352.0,4.52734375,1.0,constant_lr
149,149760.0,4.5703125,1.0,constant_lr
150,150912.0,4.60546875,1.0,constant_lr
151,147712.0,4.5078125,1.0,constant_lr
152,147968.0,4.515625,1.0,constant_lr
153,148864.0,4.54296875,1.0,constant_lr
154,148224.0,4.5234375,1.0,constant_lr
155,148096.0,4.51953125,1.0,constant_lr
156,149248.0,4.5546875,1.0,constant_lr
157,147072.0,4.48828125,1.0,constant_lr
158,147200.0,4.4921875,1.0,constant_lr
159,148608.0,4.53515625,1.0,constant_lr
160,150912.0,4.60546875,1.0,constant_lr
161,148096.0,4.51953125,1.0,constant_lr
162,147968.0,4.515625,1.0,constant_lr
163,148480.0,4.53125,1.0,constant_lr
164,146432.0,4.46875,1.0,constant_lr
165,146560.0,4.47265625,1.0,constant_lr
166,148608.0,4.53515625,1.0,constant_lr
167,146432.0,4.46875,1.0,constant_lr
168,146816.0,4.48046875,1.0,constant_lr
169,147072.0,4.48828125,1.0,constant_lr
170,145920.0,4.453125,1.0,constant_lr
171,145024.0,4.42578125,1.0,constant_lr
172,146304.0,4.46484375,1.0,constant_lr
173,145792.0,4.44921875,1.0,constant_lr
174,145152.0,4.4296875,1.0,constant_lr
175,146560.0,4.47265625,1.0,constant_lr
176,145920.0,4.453125,1.0,constant_lr
177,142720.0,4.35546875,1.0,constant_lr
178,146048.0,4.45703125,1.0,constant_lr
179,146176.0,4.4609375,1.0,constant_lr
180,145280.0,4.43359375,1.0,constant_lr
181,145664.0,4.4453125,1.0,constant_lr
182,145280.0,4.43359375,1.0,constant_lr
183,144256.0,4.40234375,1.0,constant_lr
184,146176.0,4.4609375,1.0,constant_lr
185,145792.0,4.44921875,1.0,constant_lr
186,145920.0,4.453125,1.0,constant_lr
187,145152.0,4.4296875,1.0,constant_lr
188,144128.0,4.3984375,1.0,constant_lr
189,144512.0,4.41015625,1.0,constant_lr
190,144128.0,4.3984375,1.0,constant_lr
191,143232.0,4.37109375,1.0,constant_lr
192,141952.0,4.33203125,1.0,constant_lr
193,144768.0,4.41796875,1.0,constant_lr
194,142720.0,4.35546875,1.0,constant_lr
195,142208.0,4.33984375,1.0,constant_lr
196,143232.0,4.37109375,1.0,constant_lr
197,143744.0,4.38671875,1.0,constant_lr
198,140800.0,4.296875,1.0,constant_lr
199,142976.0,4.36328125,1.0,constant_lr
200,143104.0,4.3671875,1.0,constant_lr
201,139264.0,4.25,1.0,constant_lr
202,142976.0,4.36328125,1.0,constant_lr
203,143872.0,4.390625,1.0,constant_lr
204,140544.0,4.2890625,1.0,constant_lr
205,143232.0,4.37109375,1.0,constant_lr
206,142592.0,4.3515625,1.0,constant_lr
207,141568.0,4.3203125,1.0,constant_lr
208,142208.0,4.33984375,1.0,constant_lr
209,144384.0,4.40625,1.0,constant_lr
210,143488.0,4.37890625,1.0,constant_lr
211,142592.0,4.3515625,1.0,constant_lr
212,142720.0,4.35546875,1.0,constant_lr
213,142976.0,4.36328125,1.0,constant_lr
214,139008.0,4.2421875,1.0,constant_lr
215,141184.0,4.30859375,1.0,constant_lr
216,141568.0,4.3203125,1.0,constant_lr
217,141056.0,4.3046875,1.0,constant_lr
218,142464.0,4.34765625,1.0,constant_lr
219,139648.0,4.26171875,1.0,constant_lr
220,140032.0,4.2734375,1.0,constant_lr
221,139904.0,4.26953125,1.0,constant_lr
222,141696.0,4.32421875,1.0,constant_lr
223,138624.0,4.23046875,1.0,constant_lr
224,142208.0,4.33984375,1.0,constant_lr
225,141696.0,4.32421875,1.0,constant_lr
226,139776.0,4.265625,1.0,constant_lr
227,140416.0,4.28515625,1.0,constant_lr
228,142976.0,4.36328125,1.0,constant_lr
229,140416.0,4.28515625,1.0,constant_lr
230,140928.0,4.30078125,1.0,constant_lr
231,142080.0,4.3359375,1.0,constant_lr
232,138240.0,4.21875,1.0,constant_lr
233,140672.0,4.29296875,1.0,constant_lr
234,143232.0,4.37109375,1.0,constant_lr
235,138624.0,4.23046875,1.0,constant_lr
236,139904.0,4.26953125,1.0,constant_lr
237,141824.0,4.328125,1.0,constant_lr
238,138880.0,4.23828125,1.0,constant_lr
239,138496.0,4.2265625,1.0,constant_lr
240,139520.0,4.2578125,1.0,constant_lr
241,138112.0,4.21484375,1.0,constant_lr
242,138368.0,4.22265625,1.0,constant_lr
243,139392.0,4.25390625,1.0,constant_lr
244,139392.0,4.25390625,1.0,constant_lr
245,138880.0,4.23828125,1.0,constant_lr
246,138752.0,4.234375,1.0,constant_lr
247,139648.0,4.26171875,1.0,constant_lr
248,136704.0,4.171875,1.0,constant_lr
249,137600.0,4.19921875,1.0,constant_lr
250,138240.0,4.21875,1.0,constant_lr
251,136576.0,4.16796875,1.0,constant_lr
252,138496.0,4.2265625,1.0,constant_lr
253,138240.0,4.21875,1.0,constant_lr
254,136960.0,4.1796875,1.0,constant_lr
255,139904.0,4.26953125,1.0,constant_lr
256,139392.0,4.25390625,1.0,constant_lr
257,137728.0,4.203125,1.0,constant_lr
258,140032.0,4.2734375,1.0,constant_lr
259,139904.0,4.26953125,1.0,constant_lr
260,135936.0,4.1484375,1.0,constant_lr
261,137728.0,4.203125,1.0,constant_lr
262,139648.0,4.26171875,1.0,constant_lr
263,135808.0,4.14453125,1.0,constant_lr
264,138752.0,4.234375,1.0,constant_lr
265,140288.0,4.28125,1.0,constant_lr
266,137472.0,4.1953125,1.0,constant_lr
267,138752.0,4.234375,1.0,constant_lr
268,137472.0,4.1953125,1.0,constant_lr
269,139392.0,4.25390625,1.0,constant_lr
270,137088.0,4.18359375,1.0,constant_lr
271,137600.0,4.19921875,1.0,constant_lr
272,136576.0,4.16796875,1.0,constant_lr
273,138368.0,4.22265625,1.0,constant_lr
274,139136.0,4.24609375,1.0,constant_lr
275,137088.0,4.18359375,1.0,constant_lr
276,136256.0,4.158203125,1.0,constant_lr
277,138112.0,4.21484375,1.0,constant_lr
278,136064.0,4.15234375,1.0,constant_lr
279,135296.0,4.12890625,1.0,constant_lr
280,137344.0,4.19140625,1.0,constant_lr
281,137216.0,4.1875,1.0,constant_lr
282,137472.0,4.1953125,1.0,constant_lr
283,138240.0,4.21875,1.0,constant_lr
284,137856.0,4.20703125,1.0,constant_lr
285,137984.0,4.2109375,1.0,constant_lr
286,134912.0,4.1171875,1.0,constant_lr
287,137984.0,4.2109375,1.0,constant_lr
288,135424.0,4.1328125,1.0,constant_lr
289,137216.0,4.1875,1.0,constant_lr
290,134528.0,4.10546875,1.0,constant_lr
291,136576.0,4.16796875,1.0,constant_lr
292,136192.0,4.15625,1.0,constant_lr
293,135808.0,4.14453125,1.0,constant_lr
294,133824.0,4.083984375,1.0,constant_lr
295,136832.0,4.17578125,1.0,constant_lr
296,137984.0,4.2109375,1.0,constant_lr
297,134528.0,4.10546875,1.0,constant_lr
298,136448.0,4.1640625,1.0,constant_lr
299,135808.0,4.14453125,1.0,constant_lr
300,135168.0,4.125,1.0,constant_lr
301,135296.0,4.12890625,1.0,constant_lr
302,135552.0,4.13671875,1.0,constant_lr
303,134464.0,4.103515625,1.0,constant_lr
304,134912.0,4.1171875,1.0,constant_lr
305,136192.0,4.15625,1.0,constant_lr
306,134400.0,4.1015625,1.0,constant_lr
307,136448.0,4.1640625,1.0,constant_lr
308,134208.0,4.095703125,1.0,constant_lr
309,135296.0,4.12890625,1.0,constant_lr
310,136832.0,4.17578125,1.0,constant_lr
311,135552.0,4.13671875,1.0,constant_lr
312,135424.0,4.1328125,1.0,constant_lr
313,136192.0,4.15625,1.0,constant_lr
314,135104.0,4.123046875,1.0,constant_lr
315,134016.0,4.08984375,1.0,constant_lr
316,133440.0,4.072265625,1.0,constant_lr
317,132608.0,4.046875,1.0,constant_lr
318,137344.0,4.19140625,1.0,constant_lr
319,137856.0,4.20703125,1.0,constant_lr
320,135040.0,4.12109375,1.0,constant_lr
321,135424.0,4.1328125,1.0,constant_lr
322,135680.0,4.140625,1.0,constant_lr
323,133184.0,4.064453125,1.0,constant_lr
324,136000.0,4.150390625,1.0,constant_lr
325,135168.0,4.125,1.0,constant_lr
326,132992.0,4.05859375,1.0,constant_lr
327,135936.0,4.1484375,1.0,constant_lr
328,135104.0,4.123046875,1.0,constant_lr
329,133376.0,4.0703125,1.0,constant_lr
330,134272.0,4.09765625,1.0,constant_lr
331,134400.0,4.1015625,1.0,constant_lr
332,133376.0,4.0703125,1.0,constant_lr
333,134848.0,4.115234375,1.0,constant_lr
334,136320.0,4.16015625,1.0,constant_lr
335,133952.0,4.087890625,1.0,constant_lr
336,135552.0,4.13671875,1.0,constant_lr
337,137472.0,4.1953125,1.0,constant_lr
338,133696.0,4.080078125,1.0,constant_lr
339,135040.0,4.12109375,1.0,constant_lr
340,132480.0,4.04296875,1.0,constant_lr
341,130240.0,3.974609375,1.0,constant_lr
342,134016.0,4.08984375,1.0,constant_lr
343,134016.0,4.08984375,1.0,constant_lr
344,134848.0,4.115234375,1.0,constant_lr
345,133632.0,4.078125,1.0,constant_lr
346,134016.0,4.08984375,1.0,constant_lr
347,131008.0,3.998046875,1.0,constant_lr
348,134592.0,4.107421875,1.0,constant_lr
349,133696.0,4.080078125,1.0,constant_lr
350,133376.0,4.0703125,1.0,constant_lr
351,133056.0,4.060546875,1.0,constant_lr
352,133248.0,4.06640625,1.0,constant_lr
353,132608.0,4.046875,1.0,constant_lr
354,133056.0,4.060546875,1.0,constant_lr
355,134400.0,4.1015625,1.0,constant_lr
356,132096.0,4.03125,1.0,constant_lr
357,132800.0,4.052734375,1.0,constant_lr
358,132544.0,4.044921875,1.0,constant_lr
359,131456.0,4.01171875,1.0,constant_lr
360,134080.0,4.091796875,1.0,constant_lr
361,134144.0,4.09375,1.0,constant_lr
362,131392.0,4.009765625,1.0,constant_lr
363,132480.0,4.04296875,1.0,constant_lr
364,132480.0,4.04296875,1.0,constant_lr
365,131008.0,3.998046875,1.0,constant_lr
366,133312.0,4.068359375,1.0,constant_lr
367,131904.0,4.025390625,1.0,constant_lr
368,131264.0,4.005859375,1.0,constant_lr
369,133248.0,4.06640625,1.0,constant_lr
370,133824.0,4.083984375,1.0,constant_lr
371,134016.0,4.08984375,1.0,constant_lr
372,132608.0,4.046875,1.0,constant_lr
373,131776.0,4.021484375,1.0,constant_lr
374,130368.0,3.978515625,1.0,constant_lr
375,132480.0,4.04296875,1.0,constant_lr
376,131968.0,4.02734375,1.0,constant_lr
377,131392.0,4.009765625,1.0,constant_lr
378,133248.0,4.06640625,1.0,constant_lr
379,132416.0,4.041015625,1.0,constant_lr
380,132544.0,4.044921875,1.0,constant_lr
381,132928.0,4.056640625,1.0,constant_lr
382,130944.0,3.99609375,1.0,constant_lr
383,131136.0,4.001953125,1.0,constant_lr
384,131456.0,4.01171875,1.0,constant_lr
385,133120.0,4.0625,1.0,constant_lr
386,130880.0,3.994140625,1.0,constant_lr
387,132608.0,4.046875,1.0,constant_lr
388,132288.0,4.037109375,1.0,constant_lr
389,131776.0,4.021484375,1.0,constant_lr
390,133824.0,4.083984375,1.0,constant_lr
391,133824.0,4.083984375,1.0,constant_lr
392,134528.0,4.10546875,1.0,constant_lr
393,132480.0,4.04296875,1.0,constant_lr
394,131008.0,3.998046875,1.0,constant_lr
395,132096.0,4.03125,1.0,constant_lr
396,132160.0,4.033203125,1.0,constant_lr
397,130112.0,3.970703125,1.0,constant_lr
398,130496.0,3.982421875,1.0,constant_lr
399,133184.0,4.064453125,1.0,constant_lr
400,131968.0,4.02734375,1.0,constant_lr
401,132032.0,4.029296875,1.0,constant_lr
402,133120.0,4.0625,1.0,constant_lr
403,130688.0,3.98828125,1.0,constant_lr
404,130944.0,3.99609375,1.0,constant_lr
405,132544.0,4.044921875,1.0,constant_lr
406,132160.0,4.033203125,1.0,constant_lr
407,129152.0,3.94140625,1.0,constant_lr
408,132608.0,4.046875,1.0,constant_lr
409,129536.0,3.953125,1.0,constant_lr
410,129984.0,3.966796875,1.0,constant_lr
411,131072.0,4.0,1.0,constant_lr
412,129216.0,3.943359375,1.0,constant_lr
413,131328.0,4.0078125,1.0,constant_lr
414,131648.0,4.017578125,1.0,constant_lr
415,128064.0,3.908203125,1.0,constant_lr
416,130496.0,3.982421875,1.0,constant_lr
417,132160.0,4.033203125,1.0,constant_lr
418,131136.0,4.001953125,1.0,constant_lr
419,131392.0,4.009765625,1.0,constant_lr
420,132352.0,4.0390625,1.0,constant_lr
421,129216.0,3.943359375,1.0,constant_lr
422,130880.0,3.994140625,1.0,constant_lr
423,131712.0,4.01953125,1.0,constant_lr
424,131328.0,4.0078125,1.0,constant_lr
425,131008.0,3.998046875,1.0,constant_lr
426,129792.0,3.9609375,1.0,constant_lr
427,130112.0,3.970703125,1.0,constant_lr
428,132800.0,4.052734375,1.0,constant_lr
429,131072.0,4.0,1.0,constant_lr
430,129728.0,3.958984375,1.0,constant_lr
431,129792.0,3.9609375,1.0,constant_lr
432,129344.0,3.947265625,1.0,constant_lr
433,128128.0,3.91015625,1.0,constant_lr
434,131840.0,4.0234375,1.0,constant_lr
435,131136.0,4.001953125,1.0,constant_lr
436,129600.0,3.955078125,1.0,constant_lr
437,130624.0,3.986328125,1.0,constant_lr
438,132288.0,4.037109375,1.0,constant_lr
439,128128.0,3.91015625,1.0,constant_lr
440,129408.0,3.94921875,1.0,constant_lr
441,131840.0,4.0234375,1.0,constant_lr
442,128384.0,3.91796875,1.0,constant_lr
443,129792.0,3.9609375,1.0,constant_lr
444,129280.0,3.9453125,1.0,constant_lr
445,128256.0,3.9140625,1.0,constant_lr
446,129920.0,3.96484375,1.0,constant_lr
447,131840.0,4.0234375,1.0,constant_lr
448,129536.0,3.953125,1.0,constant_lr
449,130496.0,3.982421875,1.0,constant_lr
450,131328.0,4.0078125,1.0,constant_lr
451,128960.0,3.935546875,1.0,constant_lr
452,129536.0,3.953125,1.0,constant_lr
453,130624.0,3.986328125,1.0,constant_lr
454,130432.0,3.98046875,1.0,constant_lr
455,127872.0,3.90234375,1.0,constant_lr
456,129792.0,3.9609375,1.0,constant_lr
457,129664.0,3.95703125,1.0,constant_lr
458,130944.0,3.99609375,1.0,constant_lr
459,128896.0,3.93359375,1.0,constant_lr
460,128128.0,3.91015625,1.0,constant_lr
461,130304.0,3.9765625,1.0,constant_lr
462,129152.0,3.94140625,1.0,constant_lr
463,127872.0,3.90234375,1.0,constant_lr
464,131840.0,4.0234375,1.0,constant_lr
465,129664.0,3.95703125,1.0,constant_lr
466,129600.0,3.955078125,1.0,constant_lr
467,130176.0,3.97265625,1.0,constant_lr
468,126528.0,3.861328125,1.0,constant_lr
469,129088.0,3.939453125,1.0,constant_lr
470,131008.0,3.998046875,1.0,constant_lr
471,127680.0,3.896484375,1.0,constant_lr
472,129984.0,3.966796875,1.0,constant_lr
473,130816.0,3.9921875,1.0,constant_lr
474,128256.0,3.9140625,1.0,constant_lr
475,129280.0,3.9453125,1.0,constant_lr
476,128448.0,3.919921875,1.0,constant_lr
477,128384.0,3.91796875,1.0,constant_lr
478,128704.0,3.927734375,1.0,constant_lr
479,129600.0,3.955078125,1.0,constant_lr
480,127808.0,3.900390625,1.0,constant_lr
481,128064.0,3.908203125,1.0,constant_lr
482,129152.0,3.94140625,1.0,constant_lr
483,125824.0,3.83984375,1.0,constant_lr
484,130432.0,3.98046875,1.0,constant_lr
485,129984.0,3.966796875,1.0,constant_lr
486,127680.0,3.896484375,1.0,constant_lr
487,128448.0,3.919921875,1.0,constant_lr
488,131968.0,4.02734375,1.0,constant_lr
489,125888.0,3.841796875,1.0,constant_lr
490,130944.0,3.99609375,1.0,constant_lr
491,128128.0,3.91015625,1.0,constant_lr
492,127360.0,3.88671875,1.0,constant_lr
493,129152.0,3.94140625,1.0,constant_lr
494,129344.0,3.947265625,1.0,constant_lr
495,126912.0,3.873046875,1.0,constant_lr
496,128576.0,3.923828125,1.0,constant_lr
497,128384.0,3.91796875,1.0,constant_lr
498,127424.0,3.888671875,1.0,constant_lr
499,128192.0,3.912109375,1.0,constant_lr
500,130304.0,3.9765625,1.0,constant_lr
501,127424.0,3.888671875,1.0,constant_lr
502,128896.0,3.93359375,1.0,constant_lr
503,129536.0,3.953125,1.0,constant_lr
504,126784.0,3.869140625,1.0,constant_lr
505,128704.0,3.927734375,1.0,constant_lr
506,126656.0,3.865234375,1.0,constant_lr
507,128704.0,3.927734375,1.0,constant_lr
508,127872.0,3.90234375,1.0,constant_lr
509,127168.0,3.880859375,1.0,constant_lr
510,126720.0,3.8671875,1.0,constant_lr
511,130560.0,3.984375,1.0,constant_lr
512,125952.0,3.84375,1.0,constant_lr
513,127424.0,3.888671875,1.0,constant_lr
514,131520.0,4.013671875,1.0,constant_lr
515,127936.0,3.904296875,1.0,constant_lr
516,129216.0,3.943359375,1.0,constant_lr
517,128512.0,3.921875,1.0,constant_lr
518,127808.0,3.900390625,1.0,constant_lr
519,128128.0,3.91015625,1.0,constant_lr
520,129856.0,3.962890625,1.0,constant_lr
521,127680.0,3.896484375,1.0,constant_lr
522,129024.0,3.9375,1.0,constant_lr
523,126912.0,3.873046875,1.0,constant_lr
524,124608.0,3.802734375,1.0,constant_lr
525,128512.0,3.921875,1.0,constant_lr
526,127296.0,3.884765625,1.0,constant_lr
527,127680.0,3.896484375,1.0,constant_lr
528,127232.0,3.8828125,1.0,constant_lr
529,128768.0,3.9296875,1.0,constant_lr
530,126784.0,3.869140625,1.0,constant_lr
531,128320.0,3.916015625,1.0,constant_lr
532,127616.0,3.89453125,1.0,constant_lr
533,128128.0,3.91015625,1.0,constant_lr
534,128320.0,3.916015625,1.0,constant_lr
535,127808.0,3.900390625,1.0,constant_lr
536,127552.0,3.892578125,1.0,constant_lr
537,128576.0,3.923828125,1.0,constant_lr
538,127808.0,3.900390625,1.0,constant_lr
539,127296.0,3.884765625,1.0,constant_lr
540,129152.0,3.94140625,1.0,constant_lr
541,127488.0,3.890625,1.0,constant_lr
542,127360.0,3.88671875,1.0,constant_lr
543,128256.0,3.9140625,1.0,constant_lr
544,129216.0,3.943359375,1.0,constant_lr
545,127424.0,3.888671875,1.0,constant_lr
546,128512.0,3.921875,1.0,constant_lr
547,126528.0,3.861328125,1.0,constant_lr
548,126784.0,3.869140625,1.0,constant_lr
549,126656.0,3.865234375,1.0,constant_lr
550,125248.0,3.822265625,1.0,constant_lr
551,126400.0,3.857421875,1.0,constant_lr
552,125696.0,3.8359375,1.0,constant_lr
553,125952.0,3.84375,1.0,constant_lr
554,126208.0,3.8515625,1.0,constant_lr
555,127488.0,3.890625,1.0,constant_lr
556,127744.0,3.8984375,1.0,constant_lr
557,128448.0,3.919921875,1.0,constant_lr
558,127744.0,3.8984375,1.0,constant_lr
559,127616.0,3.89453125,1.0,constant_lr
560,128512.0,3.921875,1.0,constant_lr
561,127552.0,3.892578125,1.0,constant_lr
562,126592.0,3.86328125,1.0,constant_lr
563,126912.0,3.873046875,1.0,constant_lr
564,127936.0,3.904296875,1.0,constant_lr
565,126912.0,3.873046875,1.0,constant_lr
566,126656.0,3.865234375,1.0,constant_lr
567,126912.0,3.873046875,1.0,constant_lr
568,127168.0,3.880859375,1.0,constant_lr
569,129792.0,3.9609375,1.0,constant_lr
570,127424.0,3.888671875,1.0,constant_lr
571,125952.0,3.84375,1.0,constant_lr
572,128320.0,3.916015625,1.0,constant_lr
573,123392.0,3.765625,1.0,constant_lr
574,125504.0,3.830078125,1.0,constant_lr
575,127360.0,3.88671875,1.0,constant_lr
576,125504.0,3.830078125,1.0,constant_lr
577,126528.0,3.861328125,1.0,constant_lr
578,127104.0,3.87890625,1.0,constant_lr
579,125376.0,3.826171875,1.0,constant_lr
580,124480.0,3.798828125,1.0,constant_lr
581,125248.0,3.822265625,1.0,constant_lr
582,124352.0,3.794921875,1.0,constant_lr
583,126784.0,3.869140625,1.0,constant_lr
584,125888.0,3.841796875,1.0,constant_lr
585,124800.0,3.80859375,1.0,constant_lr
586,125888.0,3.841796875,1.0,constant_lr
587,127424.0,3.888671875,1.0,constant_lr
588,124864.0,3.810546875,1.0,constant_lr
589,127744.0,3.8984375,1.0,constant_lr
590,126272.0,3.853515625,1.0,constant_lr
591,124224.0,3.791015625,1.0,constant_lr
592,126272.0,3.853515625,1.0,constant_lr
593,126912.0,3.873046875,1.0,constant_lr
594,127040.0,3.876953125,1.0,constant_lr
595,126720.0,3.8671875,1.0,constant_lr
596,124608.0,3.802734375,1.0,constant_lr
597,124352.0,3.794921875,1.0,constant_lr
598,128384.0,3.91796875,1.0,constant_lr
599,124928.0,3.8125,1.0,constant_lr
600,126528.0,3.861328125,1.0,constant_lr
601,126080.0,3.84765625,1.0,constant_lr
602,124800.0,3.80859375,1.0,constant_lr
603,124800.0,3.80859375,1.0,constant_lr
604,127424.0,3.888671875,1.0,constant_lr
605,124992.0,3.814453125,1.0,constant_lr
606,127552.0,3.892578125,1.0,constant_lr
607,125312.0,3.82421875,1.0,constant_lr
608,125184.0,3.8203125,1.0,constant_lr
609,126336.0,3.85546875,1.0,constant_lr
