step,train_loss_sum,train_loss_per_token,lr_multiplier,phase
84,161792.0,4.9375,1.0,constant_lr
85,162816.0,4.96875,1.0,constant_lr
86,162560.0,4.9609375,1.0,constant_lr
87,161280.0,4.921875,1.0,constant_lr
88,160384.0,4.89453125,1.0,constant_lr
89,161280.0,4.921875,1.0,constant_lr
90,162304.0,4.953125,1.0,constant_lr
91,159360.0,4.86328125,1.0,constant_lr
92,161024.0,4.9140625,1.0,constant_lr
93,158848.0,4.84765625,1.0,constant_lr
94,158720.0,4.84375,1.0,constant_lr
95,160128.0,4.88671875,1.0,constant_lr
96,159872.0,4.87890625,1.0,constant_lr
97,158464.0,4.8359375,1.0,constant_lr
98,158976.0,4.8515625,1.0,constant_lr
99,157568.0,4.80859375,1.0,constant_lr
100,155520.0,4.74609375,1.0,constant_lr
101,158720.0,4.84375,1.0,constant_lr
102,157824.0,4.81640625,1.0,constant_lr
103,156672.0,4.78125,1.0,constant_lr
104,157184.0,4.796875,1.0,constant_lr
105,156032.0,4.76171875,1.0,constant_lr
106,157184.0,4.796875,1.0,constant_lr
107,153984.0,4.69921875,1.0,constant_lr
108,154880.0,4.7265625,1.0,constant_lr
109,156032.0,4.76171875,1.0,constant_lr
110,154240.0,4.70703125,1.0,constant_lr
111,156800.0,4.78515625,1.0,constant_lr
112,155904.0,4.7578125,1.0,constant_lr
113,151936.0,4.63671875,1.0,constant_lr
114,152832.0,4.6640625,1.0,constant_lr
115,153216.0,4.67578125,1.0,constant_lr
116,150912.0,4.60546875,1.0,constant_lr
117,151424.0,4.62109375,1.0,constant_lr
118,152320.0,4.6484375,1.0,constant_lr
119,150272.0,4.5859375,1.0,constant_lr
120,151936.0,4.63671875,1.0,constant_lr
121,150272.0,4.5859375,1.0,constant_lr
122,154368.0,4.7109375,1.0,constant_lr
123,149376.0,4.55859375,1.0,constant_lr
124,153600.0,4.6875,1.0,constant_lr
125,151552.0,4.625,1.0,constant_lr
126,152960.0,4.66796875,1.0,constant_lr
127,153856.0,4.6953125,1.0,constant_lr
128,153856.0,4.6953125,1.0,constant_lr
129,150272.0,4.5859375,1.0,constant_lr
130,149632.0,4.56640625,1.0,constant_lr
131,150272.0,4.5859375,1.0,constant_lr
132,148608.0,4.53515625,1.0,constant_lr
133,149760.0,4.5703125,1.0,constant_lr
134,149632.0,4.56640625,1.0,constant_lr
135,150528.0,4.59375,1.0,constant_lr
136,147200.0,4.4921875,1.0,constant_lr
137,146304.0,4.46484375,1.0,constant_lr
138,147456.0,4.5,1.0,constant_lr
139,146304.0,4.46484375,1.0,constant_lr
140,148864.0,4.54296875,1.0,constant_lr
141,148608.0,4.53515625,1.0,constant_lr
142,147200.0,4.4921875,1.0,constant_lr
143,148224.0,4.5234375,1.0,constant_lr
144,146048.0,4.45703125,1.0,constant_lr
145,146048.0,4.45703125,1.0,constant_lr
146,148096.0,4.51953125,1.0,constant_lr
147,145536.0,4.44140625,1.0,constant_lr
148,144128.0,4.3984375,1.0,constant_lr
149,145280.0,4.43359375,1.0,constant_lr
150,146432.0,4.46875,1.0,constant_lr
151,143232.0,4.37109375,1.0,constant_lr
152,143616.0,4.3828125,1.0,constant_lr
153,144384.0,4.40625,1.0,constant_lr
154,144384.0,4.40625,1.0,constant_lr
155,143488.0,4.37890625,1.0,constant_lr
156,144768.0,4.41796875,1.0,constant_lr
157,142720.0,4.35546875,1.0,constant_lr
158,142208.0,4.33984375,1.0,constant_lr
159,143616.0,4.3828125,1.0,constant_lr
160,145280.0,4.43359375,1.0,constant_lr
161,142976.0,4.36328125,1.0,constant_lr
162,142720.0,4.35546875,1.0,constant_lr
163,143616.0,4.3828125,1.0,constant_lr
164,141312.0,4.3125,1.0,constant_lr
165,141568.0,4.3203125,1.0,constant_lr
166,144384.0,4.40625,1.0,constant_lr
167,141568.0,4.3203125,1.0,constant_lr
168,142976.0,4.36328125,1.0,constant_lr
169,142720.0,4.35546875,1.0,constant_lr
170,142208.0,4.33984375,1.0,constant_lr
171,140800.0,4.296875,1.0,constant_lr
172,143232.0,4.37109375,1.0,constant_lr
173,142080.0,4.3359375,1.0,constant_lr
174,141824.0,4.328125,1.0,constant_lr
175,143104.0,4.3671875,1.0,constant_lr
176,142848.0,4.359375,1.0,constant_lr
177,139136.0,4.24609375,1.0,constant_lr
178,142336.0,4.34375,1.0,constant_lr
179,142848.0,4.359375,1.0,constant_lr
180,141696.0,4.32421875,1.0,constant_lr
181,142208.0,4.33984375,1.0,constant_lr
182,141824.0,4.328125,1.0,constant_lr
183,140416.0,4.28515625,1.0,constant_lr
184,142720.0,4.35546875,1.0,constant_lr
185,142208.0,4.33984375,1.0,constant_lr
186,142336.0,4.34375,1.0,constant_lr
187,141184.0,4.30859375,1.0,constant_lr
188,141184.0,4.30859375,1.0,constant_lr
189,140928.0,4.30078125,1.0,constant_lr
190,141312.0,4.3125,1.0,constant_lr
191,139776.0,4.265625,1.0,constant_lr
192,139136.0,4.24609375,1.0,constant_lr
193,141696.0,4.32421875,1.0,constant_lr
194,139648.0,4.26171875,1.0,constant_lr
195,138880.0,4.23828125,1.0,constant_lr
196,139648.0,4.26171875,1.0,constant_lr
197,140288.0,4.28125,1.0,constant_lr
198,137216.0,4.1875,1.0,constant_lr
199,139264.0,4.25,1.0,constant_lr
200,139776.0,4.265625,1.0,constant_lr
201,136064.0,4.15234375,1.0,constant_lr
202,139648.0,4.26171875,1.0,constant_lr
203,140160.0,4.27734375,1.0,constant_lr
204,137088.0,4.18359375,1.0,constant_lr
205,139520.0,4.2578125,1.0,constant_lr
206,138880.0,4.23828125,1.0,constant_lr
207,138112.0,4.21484375,1.0,constant_lr
208,138368.0,4.22265625,1.0,constant_lr
209,140416.0,4.28515625,1.0,constant_lr
210,139776.0,4.265625,1.0,constant_lr
211,138624.0,4.23046875,1.0,constant_lr
212,139520.0,4.2578125,1.0,constant_lr
213,139392.0,4.25390625,1.0,constant_lr
214,135424.0,4.1328125,1.0,constant_lr
215,137728.0,4.203125,1.0,constant_lr
216,138368.0,4.22265625,1.0,constant_lr
217,137728.0,4.203125,1.0,constant_lr
218,139008.0,4.2421875,1.0,constant_lr
219,136192.0,4.15625,1.0,constant_lr
220,136256.0,4.158203125,1.0,constant_lr
221,136192.0,4.15625,1.0,constant_lr
222,137856.0,4.20703125,1.0,constant_lr
223,134720.0,4.111328125,1.0,constant_lr
224,137984.0,4.2109375,1.0,constant_lr
225,137984.0,4.2109375,1.0,constant_lr
226,136128.0,4.154296875,1.0,constant_lr
227,136960.0,4.1796875,1.0,constant_lr
228,140032.0,4.2734375,1.0,constant_lr
229,136320.0,4.16015625,1.0,constant_lr
230,138112.0,4.21484375,1.0,constant_lr
231,138752.0,4.234375,1.0,constant_lr
232,135936.0,4.1484375,1.0,constant_lr
233,137600.0,4.19921875,1.0,constant_lr
234,140672.0,4.29296875,1.0,constant_lr
235,135808.0,4.14453125,1.0,constant_lr
236,137984.0,4.2109375,1.0,constant_lr
237,139392.0,4.25390625,1.0,constant_lr
238,136064.0,4.15234375,1.0,constant_lr
239,135680.0,4.140625,1.0,constant_lr
240,136576.0,4.16796875,1.0,constant_lr
241,134912.0,4.1171875,1.0,constant_lr
242,135296.0,4.12890625,1.0,constant_lr
243,136448.0,4.1640625,1.0,constant_lr
244,136704.0,4.171875,1.0,constant_lr
245,135936.0,4.1484375,1.0,constant_lr
246,135808.0,4.14453125,1.0,constant_lr
247,136576.0,4.16796875,1.0,constant_lr
248,133888.0,4.0859375,1.0,constant_lr
249,134400.0,4.1015625,1.0,constant_lr
250,135296.0,4.12890625,1.0,constant_lr
251,133568.0,4.076171875,1.0,constant_lr
252,135360.0,4.130859375,1.0,constant_lr
253,135168.0,4.125,1.0,constant_lr
254,134208.0,4.095703125,1.0,constant_lr
255,136960.0,4.1796875,1.0,constant_lr
256,136576.0,4.16796875,1.0,constant_lr
257,134784.0,4.11328125,1.0,constant_lr
258,136960.0,4.1796875,1.0,constant_lr
259,136704.0,4.171875,1.0,constant_lr
260,133184.0,4.064453125,1.0,constant_lr
261,134720.0,4.111328125,1.0,constant_lr
262,136576.0,4.16796875,1.0,constant_lr
263,132672.0,4.048828125,1.0,constant_lr
264,135488.0,4.134765625,1.0,constant_lr
265,136960.0,4.1796875,1.0,constant_lr
266,133824.0,4.083984375,1.0,constant_lr
267,135424.0,4.1328125,1.0,constant_lr
268,134528.0,4.10546875,1.0,constant_lr
269,135808.0,4.14453125,1.0,constant_lr
270,134272.0,4.09765625,1.0,constant_lr
271,134592.0,4.107421875,1.0,constant_lr
272,134016.0,4.08984375,1.0,constant_lr
273,135360.0,4.130859375,1.0,constant_lr
274,136448.0,4.1640625,1.0,constant_lr
275,134144.0,4.09375,1.0,constant_lr
276,133056.0,4.060546875,1.0,constant_lr
277,135040.0,4.12109375,1.0,constant_lr
278,133120.0,4.0625,1.0,constant_lr
279,132096.0,4.03125,1.0,constant_lr
280,134528.0,4.10546875,1.0,constant_lr
281,134400.0,4.1015625,1.0,constant_lr
282,134592.0,4.107421875,1.0,constant_lr
283,135296.0,4.12890625,1.0,constant_lr
284,135360.0,4.130859375,1.0,constant_lr
285,135296.0,4.12890625,1.0,constant_lr
286,132416.0,4.041015625,1.0,constant_lr
287,135360.0,4.130859375,1.0,constant_lr
288,133120.0,4.0625,1.0,constant_lr
289,134528.0,4.10546875,1.0,constant_lr
290,131840.0,4.0234375,1.0,constant_lr
291,133632.0,4.078125,1.0,constant_lr
292,133440.0,4.072265625,1.0,constant_lr
293,132864.0,4.0546875,1.0,constant_lr
294,131456.0,4.01171875,1.0,constant_lr
295,134144.0,4.09375,1.0,constant_lr
296,135680.0,4.140625,1.0,constant_lr
297,131840.0,4.0234375,1.0,constant_lr
298,133632.0,4.078125,1.0,constant_lr
299,133056.0,4.060546875,1.0,constant_lr
300,132224.0,4.03515625,1.0,constant_lr
301,132672.0,4.048828125,1.0,constant_lr
302,132736.0,4.05078125,1.0,constant_lr
303,131904.0,4.025390625,1.0,constant_lr
304,132480.0,4.04296875,1.0,constant_lr
305,133376.0,4.0703125,1.0,constant_lr
306,131520.0,4.013671875,1.0,constant_lr
307,133824.0,4.083984375,1.0,constant_lr
308,131520.0,4.013671875,1.0,constant_lr
309,132416.0,4.041015625,1.0,constant_lr
310,133952.0,4.087890625,1.0,constant_lr
311,132608.0,4.046875,1.0,constant_lr
312,132928.0,4.056640625,1.0,constant_lr
313,133760.0,4.08203125,1.0,constant_lr
314,132928.0,4.056640625,1.0,constant_lr
315,131264.0,4.005859375,1.0,constant_lr
316,131200.0,4.00390625,1.0,constant_lr
317,130176.0,3.97265625,1.0,constant_lr
318,135168.0,4.125,1.0,constant_lr
319,135168.0,4.125,1.0,constant_lr
320,132736.0,4.05078125,1.0,constant_lr
321,132800.0,4.052734375,1.0,constant_lr
322,133568.0,4.076171875,1.0,constant_lr
323,130816.0,3.9921875,1.0,constant_lr
324,133632.0,4.078125,1.0,constant_lr
325,132992.0,4.05859375,1.0,constant_lr
326,130432.0,3.98046875,1.0,constant_lr
327,133248.0,4.06640625,1.0,constant_lr
328,132416.0,4.041015625,1.0,constant_lr
329,130752.0,3.990234375,1.0,constant_lr
330,131584.0,4.015625,1.0,constant_lr
331,131776.0,4.021484375,1.0,constant_lr
332,130688.0,3.98828125,1.0,constant_lr
333,132160.0,4.033203125,1.0,constant_lr
334,133568.0,4.076171875,1.0,constant_lr
335,131264.0,4.005859375,1.0,constant_lr
336,132800.0,4.052734375,1.0,constant_lr
337,134656.0,4.109375,1.0,constant_lr
338,131136.0,4.001953125,1.0,constant_lr
339,132224.0,4.03515625,1.0,constant_lr
340,129728.0,3.958984375,1.0,constant_lr
341,127680.0,3.896484375,1.0,constant_lr
342,131200.0,4.00390625,1.0,constant_lr
343,131328.0,4.0078125,1.0,constant_lr
344,132416.0,4.041015625,1.0,constant_lr
345,130880.0,3.994140625,1.0,constant_lr
346,131776.0,4.021484375,1.0,constant_lr
347,128768.0,3.9296875,1.0,constant_lr
348,132608.0,4.046875,1.0,constant_lr
349,131520.0,4.013671875,1.0,constant_lr
350,131264.0,4.005859375,1.0,constant_lr
351,130816.0,3.9921875,1.0,constant_lr
352,131136.0,4.001953125,1.0,constant_lr
353,130240.0,3.974609375,1.0,constant_lr
354,131200.0,4.00390625,1.0,constant_lr
355,132096.0,4.03125,1.0,constant_lr
356,130048.0,3.96875,1.0,constant_lr
357,130432.0,3.98046875,1.0,constant_lr
358,130688.0,3.98828125,1.0,constant_lr
359,129344.0,3.947265625,1.0,constant_lr
360,132032.0,4.029296875,1.0,constant_lr
361,132224.0,4.03515625,1.0,constant_lr
362,129152.0,3.94140625,1.0,constant_lr
363,130368.0,3.978515625,1.0,constant_lr
364,130304.0,3.9765625,1.0,constant_lr
365,128384.0,3.91796875,1.0,constant_lr
366,130944.0,3.99609375,1.0,constant_lr
367,129600.0,3.955078125,1.0,constant_lr
368,128768.0,3.9296875,1.0,constant_lr
369,130816.0,3.9921875,1.0,constant_lr
370,131200.0,4.00390625,1.0,constant_lr
371,131200.0,4.00390625,1.0,constant_lr
372,130432.0,3.98046875,1.0,constant_lr
373,129344.0,3.947265625,1.0,constant_lr
374,127936.0,3.904296875,1.0,constant_lr
375,130176.0,3.97265625,1.0,constant_lr
376,129600.0,3.955078125,1.0,constant_lr
377,128896.0,3.93359375,1.0,constant_lr
378,131008.0,3.998046875,1.0,constant_lr
379,129984.0,3.966796875,1.0,constant_lr
380,130176.0,3.97265625,1.0,constant_lr
381,130752.0,3.990234375,1.0,constant_lr
382,128256.0,3.9140625,1.0,constant_lr
383,128640.0,3.92578125,1.0,constant_lr
384,128576.0,3.923828125,1.0,constant_lr
385,130432.0,3.98046875,1.0,constant_lr
386,127936.0,3.904296875,1.0,constant_lr
387,129344.0,3.947265625,1.0,constant_lr
388,130496.0,3.982421875,1.0,constant_lr
389,129408.0,3.94921875,1.0,constant_lr
390,131520.0,4.013671875,1.0,constant_lr
391,131648.0,4.017578125,1.0,constant_lr
392,131840.0,4.0234375,1.0,constant_lr
393,130176.0,3.97265625,1.0,constant_lr
394,128384.0,3.91796875,1.0,constant_lr
395,129664.0,3.95703125,1.0,constant_lr
396,129472.0,3.951171875,1.0,constant_lr
397,127680.0,3.896484375,1.0,constant_lr
398,128128.0,3.91015625,1.0,constant_lr
399,130560.0,3.984375,1.0,constant_lr
400,129664.0,3.95703125,1.0,constant_lr
401,129344.0,3.947265625,1.0,constant_lr
402,130624.0,3.986328125,1.0,constant_lr
403,128640.0,3.92578125,1.0,constant_lr
404,128768.0,3.9296875,1.0,constant_lr
405,130240.0,3.974609375,1.0,constant_lr
406,130048.0,3.96875,1.0,constant_lr
407,126784.0,3.869140625,1.0,constant_lr
408,130432.0,3.98046875,1.0,constant_lr
409,127168.0,3.880859375,1.0,constant_lr
410,128064.0,3.908203125,1.0,constant_lr
411,128704.0,3.927734375,1.0,constant_lr
412,127168.0,3.880859375,1.0,constant_lr
413,128832.0,3.931640625,1.0,constant_lr
414,129536.0,3.953125,1.0,constant_lr
415,125824.0,3.83984375,1.0,constant_lr
416,128448.0,3.919921875,1.0,constant_lr
417,129856.0,3.962890625,1.0,constant_lr
418,128768.0,3.9296875,1.0,constant_lr
419,128896.0,3.93359375,1.0,constant_lr
420,129856.0,3.962890625,1.0,constant_lr
421,126976.0,3.875,1.0,constant_lr
422,128704.0,3.927734375,1.0,constant_lr
423,129216.0,3.943359375,1.0,constant_lr
424,129280.0,3.9453125,1.0,constant_lr
425,128512.0,3.921875,1.0,constant_lr
426,127680.0,3.896484375,1.0,constant_lr
427,127872.0,3.90234375,1.0,constant_lr
428,130816.0,3.9921875,1.0,constant_lr
429,128768.0,3.9296875,1.0,constant_lr
430,127680.0,3.896484375,1.0,constant_lr
431,127680.0,3.896484375,1.0,constant_lr
432,127552.0,3.892578125,1.0,constant_lr
433,126208.0,3.8515625,1.0,constant_lr
434,129792.0,3.9609375,1.0,constant_lr
435,129024.0,3.9375,1.0,constant_lr
436,127616.0,3.89453125,1.0,constant_lr
437,128512.0,3.921875,1.0,constant_lr
438,130112.0,3.970703125,1.0,constant_lr
439,125952.0,3.84375,1.0,constant_lr
440,127296.0,3.884765625,1.0,constant_lr
441,129472.0,3.951171875,1.0,constant_lr
442,126336.0,3.85546875,1.0,constant_lr
443,127488.0,3.890625,1.0,constant_lr
444,127168.0,3.880859375,1.0,constant_lr
445,126016.0,3.845703125,1.0,constant_lr
446,128064.0,3.908203125,1.0,constant_lr
447,129664.0,3.95703125,1.0,constant_lr
448,127552.0,3.892578125,1.0,constant_lr
449,128192.0,3.912109375,1.0,constant_lr
450,129216.0,3.943359375,1.0,constant_lr
451,126720.0,3.8671875,1.0,constant_lr
452,127360.0,3.88671875,1.0,constant_lr
453,128320.0,3.916015625,1.0,constant_lr
454,128448.0,3.919921875,1.0,constant_lr
455,125504.0,3.830078125,1.0,constant_lr
456,127680.0,3.896484375,1.0,constant_lr
457,127488.0,3.890625,1.0,constant_lr
458,128768.0,3.9296875,1.0,constant_lr
459,126592.0,3.86328125,1.0,constant_lr
460,125760.0,3.837890625,1.0,constant_lr
461,127936.0,3.904296875,1.0,constant_lr
462,126592.0,3.86328125,1.0,constant_lr
463,125248.0,3.822265625,1.0,constant_lr
464,129792.0,3.9609375,1.0,constant_lr
465,127424.0,3.888671875,1.0,constant_lr
466,127488.0,3.890625,1.0,constant_lr
467,127936.0,3.904296875,1.0,constant_lr
468,124352.0,3.794921875,1.0,constant_lr
469,126784.0,3.869140625,1.0,constant_lr
470,129280.0,3.9453125,1.0,constant_lr
471,125568.0,3.83203125,1.0,constant_lr
472,128000.0,3.90625,1.0,constant_lr
473,128576.0,3.923828125,1.0,constant_lr
474,126144.0,3.849609375,1.0,constant_lr
475,127040.0,3.876953125,1.0,constant_lr
476,126528.0,3.861328125,1.0,constant_lr
477,126400.0,3.857421875,1.0,constant_lr
478,126528.0,3.861328125,1.0,constant_lr
479,127744.0,3.8984375,1.0,constant_lr
480,125632.0,3.833984375,1.0,constant_lr
481,125824.0,3.83984375,1.0,constant_lr
482,126912.0,3.873046875,1.0,constant_lr
483,123776.0,3.77734375,1.0,constant_lr
484,128256.0,3.9140625,1.0,constant_lr
485,128064.0,3.908203125,1.0,constant_lr
486,125760.0,3.837890625,1.0,constant_lr
487,126208.0,3.8515625,1.0,constant_lr
488,130112.0,3.970703125,1.0,constant_lr
489,123904.0,3.78125,1.0,constant_lr
490,128960.0,3.935546875,1.0,constant_lr
491,126080.0,3.84765625,1.0,constant_lr
492,125440.0,3.828125,1.0,constant_lr
493,127232.0,3.8828125,1.0,constant_lr
494,127552.0,3.892578125,1.0,constant_lr
495,124864.0,3.810546875,1.0,constant_lr
496,126656.0,3.865234375,1.0,constant_lr
497,126400.0,3.857421875,1.0,constant_lr
498,125696.0,3.8359375,1.0,constant_lr
499,126400.0,3.857421875,1.0,constant_lr
500,128384.0,3.91796875,1.0,constant_lr
501,125568.0,3.83203125,1.0,constant_lr
502,127104.0,3.87890625,1.0,constant_lr
503,127680.0,3.896484375,1.0,constant_lr
504,124928.0,3.8125,1.0,constant_lr
505,126720.0,3.8671875,1.0,constant_lr
506,124864.0,3.810546875,1.0,constant_lr
507,126528.0,3.861328125,1.0,constant_lr
508,125952.0,3.84375,1.0,constant_lr
509,125184.0,3.8203125,1.0,constant_lr
510,124800.0,3.80859375,1.0,constant_lr
511,128576.0,3.923828125,1.0,constant_lr
512,123968.0,3.783203125,1.0,constant_lr
513,125440.0,3.828125,1.0,constant_lr
514,129472.0,3.951171875,1.0,constant_lr
515,125760.0,3.837890625,1.0,constant_lr
516,127168.0,3.880859375,1.0,constant_lr
517,126400.0,3.857421875,1.0,constant_lr
518,125696.0,3.8359375,1.0,constant_lr
519,125888.0,3.841796875,1.0,constant_lr
520,127872.0,3.90234375,1.0,constant_lr
521,125568.0,3.83203125,1.0,constant_lr
522,127040.0,3.876953125,1.0,constant_lr
523,124992.0,3.814453125,1.0,constant_lr
524,122688.0,3.744140625,1.0,constant_lr
525,126272.0,3.853515625,1.0,constant_lr
526,125312.0,3.82421875,1.0,constant_lr
527,125760.0,3.837890625,1.0,constant_lr
528,125376.0,3.826171875,1.0,constant_lr
529,126848.0,3.87109375,1.0,constant_lr
530,124992.0,3.814453125,1.0,constant_lr
531,126208.0,3.8515625,1.0,constant_lr
532,125824.0,3.83984375,1.0,constant_lr
533,126208.0,3.8515625,1.0,constant_lr
534,126912.0,3.873046875,1.0,constant_lr
535,126016.0,3.845703125,1.0,constant_lr
536,125952.0,3.84375,1.0,constant_lr
537,126976.0,3.875,1.0,constant_lr
538,126272.0,3.853515625,1.0,constant_lr
539,125568.0,3.83203125,1.0,constant_lr
540,127616.0,3.89453125,1.0,constant_lr
541,125696.0,3.8359375,1.0,constant_lr
542,125824.0,3.83984375,1.0,constant_lr
543,126464.0,3.859375,1.0,constant_lr
544,127424.0,3.888671875,1.0,constant_lr
545,125376.0,3.826171875,1.0,constant_lr
546,126592.0,3.86328125,1.0,constant_lr
547,124608.0,3.802734375,1.0,constant_lr
548,124800.0,3.80859375,1.0,constant_lr
549,124608.0,3.802734375,1.0,constant_lr
550,123136.0,3.7578125,1.0,constant_lr
551,124416.0,3.796875,1.0,constant_lr
552,123776.0,3.77734375,1.0,constant_lr
553,123840.0,3.779296875,1.0,constant_lr
554,124416.0,3.796875,1.0,constant_lr
555,125504.0,3.830078125,1.0,constant_lr
556,125696.0,3.8359375,1.0,constant_lr
557,126400.0,3.857421875,1.0,constant_lr
558,125760.0,3.837890625,1.0,constant_lr
559,125568.0,3.83203125,1.0,constant_lr
560,126272.0,3.853515625,1.0,constant_lr
561,125568.0,3.83203125,1.0,constant_lr
562,124352.0,3.794921875,1.0,constant_lr
563,124672.0,3.8046875,1.0,constant_lr
564,125952.0,3.84375,1.0,constant_lr
565,124864.0,3.810546875,1.0,constant_lr
566,124672.0,3.8046875,1.0,constant_lr
567,124928.0,3.8125,1.0,constant_lr
568,125568.0,3.83203125,1.0,constant_lr
569,127616.0,3.89453125,1.0,constant_lr
570,125888.0,3.841796875,1.0,constant_lr
571,123904.0,3.78125,1.0,constant_lr
572,126784.0,3.869140625,1.0,constant_lr
573,121664.0,3.712890625,1.0,constant_lr
574,123904.0,3.78125,1.0,constant_lr
575,125568.0,3.83203125,1.0,constant_lr
576,123648.0,3.7734375,1.0,constant_lr
577,124608.0,3.802734375,1.0,constant_lr
578,125440.0,3.828125,1.0,constant_lr
579,123392.0,3.765625,1.0,constant_lr
580,122816.0,3.748046875,1.0,constant_lr
581,123520.0,3.76953125,1.0,constant_lr
582,122560.0,3.740234375,1.0,constant_lr
583,124992.0,3.814453125,1.0,constant_lr
584,123840.0,3.779296875,1.0,constant_lr
585,123136.0,3.7578125,1.0,constant_lr
586,123840.0,3.779296875,1.0,constant_lr
587,125568.0,3.83203125,1.0,constant_lr
588,123008.0,3.75390625,1.0,constant_lr
589,125760.0,3.837890625,1.0,constant_lr
590,124544.0,3.80078125,1.0,constant_lr
591,122304.0,3.732421875,1.0,constant_lr
592,124352.0,3.794921875,1.0,constant_lr
593,124800.0,3.80859375,1.0,constant_lr
594,125248.0,3.822265625,1.0,constant_lr
595,124800.0,3.80859375,1.0,constant_lr
596,122880.0,3.75,1.0,constant_lr
597,122304.0,3.732421875,1.0,constant_lr
598,126784.0,3.869140625,1.0,constant_lr
599,123328.0,3.763671875,1.0,constant_lr
600,124608.0,3.802734375,1.0,constant_lr
601,124480.0,3.798828125,1.0,constant_lr
602,122816.0,3.748046875,1.0,constant_lr
603,122624.0,3.7421875,1.0,constant_lr
604,125632.0,3.833984375,1.0,constant_lr
605,123136.0,3.7578125,1.0,constant_lr
606,125696.0,3.8359375,1.0,constant_lr
607,123200.0,3.759765625,1.0,constant_lr
608,123200.0,3.759765625,1.0,constant_lr
609,124480.0,3.798828125,1.0,constant_lr
610,124032.0,3.78515625,1.0,constant_lr
